"Name","RPKM","Total gene reads"
"AT1G01510","17.6765864667","580"
"AT1G01520","19.4600479366","274"
"AT1G01530","0.0873373162","1"
"AT1G01540","37.6433053977","1145"
"AT1G01550","108.9010620376","2656"
"AT1G01560","2.8805992011","76"
"AT1G01570","1.0969129317","25"
"AT1G01580","1.4176996317","52"
"AT1G01590","0.062106536","2"
"AT1G01600","9.7468929419","321"
"AT1G01610","43.100965547","1226"
"AT1G01620","197.9368063915","3946"
"AT1G01630","41.8742864421","775"
"AT1G01640","1.2554080221","19"
"AT1G01650","20.0583129238","716"
"AT1G01660","0.3078039217","9"
"AT1G01670","1.2102191399","26"
"AT1G01680","1.1570158035","17"
"AT1G01690","2.5618946087","73"
"AT1G01695","0.3026620359","6"
"AT1G01700","0.855881738","28"
"AT1G01710","12.9932131864","529"
"AT1G01720","32.3397605146","674"
"AT1G01725","10.5838174622","76"
"AT1G01730","18.4763532057","260"
"AT1G01740","4.0853995779","106"
"AT1G01750","0.5978460761","14"
"AT1G01760","2.0524269308","45"
"AT1G01770","4.3099227675","162"
"AT1G01780","5.1758753697","74"
"AT1G01790","49.8151227112","2986"
"AT1G01800","40.3157960325","677"
"AT1G01810","1.1306013766","11"
"AT1G01820","26.7598870063","437"
"AT1G01830","7.6302755366","296"
"AT1G01840","1.8376961327","23"
"AT1G01860","8.7083714516","201"
"AT1G01870","0","0"
"AT1G01880","0.6580928035","20"
"AT1G01890","0","0"
"AT1G01900","7.4755062195","280"
"AT1G01910","25.4274984162","637"
"AT1G01920","7.121267542","226"
"AT1G01930","6.3739201533","195"
"AT1G01940","11.2437301427","127"
"AT1G01950","7.4526319947","353"
"AT1G01960","11.2709799935","945"
"AT1G01970","29.6326139289","744"
"AT1G01980","0","0"
"AT1G01990","15.5258418167","278"
"AT1G02000","6.9697237942","189"
"AT1G02010","4.4586054952","174"
"AT1G02020","6.6719270653","237"
"AT1G02030","0.1355576095","4"
"AT1G02040","0","0"
"AT1G02050","2.8033148323","56"
"AT1G02060","2.443679653","81"
"AT1G02065","2.7174705525","84"
"AT1G02070","0.3262135519","3"
"AT1G02074","0","0"
"AT1G02080","10.7553030601","1248"
"AT1G02090","23.1593924923","589"
"AT1G02100","18.9481198463","429"
"AT1G02110","11.9207510588","430"
"AT1G02120","30.37675036","969"
"AT1G02130","25.9236999997","404"
"AT1G02140","95.7136880039","1156"
"AT1G02145","8.8001971418","257"
"AT1G02150","49.7224601793","1448"
"AT1G02160","20.9658849793","184"
"AT1G02170","18.5332922854","379"
"AT1G02180","6.796707919","96"
"AT1G02190","1.0880790724","36"
"AT1G02205","134.5129034654","4939"
"AT1G02210","0","0"
"AT1G02220","4.9998515624","105"
"AT1G02230","0.3645383633","6"
"AT1G02250","0","0"
"AT1G02260","3.3665157486","111"
"AT1G02270","14.6926319375","380"
"AT1G02280","80.9502356084","1452"
"AT1G02290","4.0685277213","105"
"AT1G02300","4.1215810575","85"
"AT1G02305","37.1566586934","798"
"AT1G02310","1.323003259","30"
"AT1G02320","0","0"
"AT1G02330","20.7337798077","334"
"AT1G02335","19.2612373507","244"
"AT1G02340","1.6249062373","31"
"AT1G02350","2.018462419","23"
"AT1G02360","4.7423039667","74"
"AT1G02370","5.4918181357","147"
"AT1G02380","3.925426708","67"
"AT1G02390","8.8376976496","251"
"AT1G02391","0","0"
"AT1G02400","6.0821733095","147"
"AT1G02405","0.7477532651","6"
"AT1G02410","20.3288000766","368"
"AT1G02420","1.9578706765","44"
"AT1G02430","1.5055051412","28"
"AT1G02440","0","2"
"AT1G02450","1.9424077423","16"
"AT1G02460","1.5282336814","42"
"AT1G02470","2.7996238319","44"
"AT1G02475","45.2461825005","648"
"AT1G02480","0","0"
"AT1G02490","1.1226950733","2"
"AT1G02500","234.0489669514","5475"
"AT1G02510","0.0604766683","1"
"AT1G02520","0.2205656428","13"
"AT1G02530","0.065710517","4"
"AT1G02540","0","0"
"AT1G02550","0","0"
"AT1G02560","168.2837031293","3441"
"AT1G02570","0","0"
"AT1G02575","0","0"
"AT1G02580","0.057335366","2"
"AT1G02590","0","0"
"AT1G02600","0","0"
"AT1G02610","1.6121517834","23"
"AT1G02620","0","0"
"AT1G02630","0.7347407782","18"
"AT1G02640","5.3629979245","215"
"AT1G02650","0.5111102085","12"
"AT1G02660","8.3072550362","335"
"AT1G02670","0.5158775594","20"
"AT1G02680","11.9479759588","167"
"AT1G02690","5.7552590225","170"
"AT1G02700","0.8927060825","14"
"AT1G02710","2.708357187","12"
"AT1G02720","5.2613712711","149"
"AT1G02730","9.7306551323","571"
"AT1G02740","7.1204743255","146"
"AT1G02750","10.7054588711","168"
"AT1G02760","0","0"
"AT1G02770","0.1078450932","2"
"AT1G02780","582.4353653818","9160"
"AT1G02790","0","0"
"AT1G02800","3.5370622844","99"
"AT1G02810","0.9648344858","30"
"AT1G02813","0","0"
"AT1G02816","11.5863466778","178"
"AT1G02820","185.0721754065","1744"
"AT1G02830","0.3420711551","2"
"AT1G02840","63.8647275835","1588"
"AT1G02850","3.8955154163","110"
"AT1G02860","6.4508711972","150"
"AT1G02870","26.2554828255","337"
"AT1G02880","10.3865981183","270"
"AT1G02890","18.0291620589","1136"
"AT1G02900","3.2895547354","29"
"AT1G02910","35.6861283692","858"
"AT1G02920","16.8276819927","238"
"AT1G02930","48.984081703","807"
"AT1G02940","1.4481455906","20"
"AT1G02950","6.3559027535","92"
"AT1G02952","0","1"
"AT1G02960","7.0658507389","199"
"AT1G02965","0","0"
"AT1G02970","1.8401069035","52"
"AT1G02980","0","0"
"AT1G02990","3.9104426503","274"
"AT1G03000","7.0550520564","341"
"AT1G03010","1.1577291501","38"
"AT1G03020","4.4635304126","21"
"AT1G03022","0","0"
"AT1G03030","8.9848994562","193"
"AT1G03040","27.019862232","626"
"AT1G03050","0.0663075838","2"
"AT1G03055","13.4786246202","225"
"AT1G03060","2.9864046495","515"
"AT1G03070","0.4838133465","8"
"AT1G03080","13.0988920996","1146"
"AT1G03090","5.1665083139","206"
"AT1G03100","1.0629910578","42"
"AT1G03103","0","0"
"AT1G03106","0.0703940641","1"
"AT1G03110","18.099151042","434"
"AT1G03120","1.1963144223","12"
"AT1G03130","970.4389936529","13180"
"AT1G03140","26.489535107","583"
"AT1G03150","17.9442333009","204"
"AT1G03160","17.8229747045","809"
"AT1G03170","0.4989755881","8"
"AT1G03180","2.1030872353","48"
"AT1G03190","3.48416322","148"
"AT1G03200","5.5228942865","37"
"AT1G03210","7.3229448681","104"
"AT1G03220","48.54995783","1131"
"AT1G03230","10.2757992808","235"
"AT1G03240","0","0"
"AT1G03250","24.3270937886","447"
"AT1G03260","5.0293704971","105"
"AT1G03270","4.90393208","114"
"AT1G03280","18.0000325042","535"
"AT1G03290","11.0161255867","370"
"AT1G03300","3.0016616415","92"
"AT1G03310","16.4916497615","753"
"AT1G03320","0.19812266","2"
"AT1G03330","29.3106920367","324"
"AT1G03340","2.0239649241","40"
"AT1G03350","20.4588160575","547"
"AT1G03360","17.9262605349","349"
"AT1G03365","6.8549322597","298"
"AT1G03370","8.6780248261","500"
"AT1G03380","6.5466479594","376"
"AT1G03390","0","0"
"AT1G03400","20.1921613905","384"
"AT1G03410","11.6397062743","474"
"AT1G03430","11.3414108645","185"
"AT1G03440","12.843981849","326"
"AT1G03445","0.0240842177","1"
"AT1G03457","3.765920974","103"
"AT1G03470","2.317415492","45"
"AT1G03475","85.8163923335","1897"
"AT1G03490","0.07763317","2"
"AT1G03495","14.8449509516","396"
"AT1G03502","0","21"
"AT1G03506","0","7"
"AT1G03510","0.7636937417","15"
"AT1G03515","0","0"
"AT1G03520","5.2929417852","168"
"AT1G03530","8.9388282477","355"
"AT1G03540","0.8613463841","24"
"AT1G03550","3.3413118874","93"
"AT1G03545","0","0"
"AT1G03560","4.2231755916","145"
"AT1G03570","0","1"
"AT1G03590","12.8535413979","401"
"AT1G03600","467.2376221155","5549"
"AT1G03610","17.48790278","453"
"AT1G03620","1.6801262317","23"
"AT1G03630","148.6463579158","3157"
"AT1G03640","0","0"
"AT1G03650","2.6502965664","32"
"AT1G03660","1.6216706614","8"
"AT1G03670","0","1"
"AT1G03680","190.8982587074","2651"
"AT1G03687","11.2564340863","249"
"AT1G03700","0","0"
"AT1G03710","0.4597436325","7"
"AT1G03720","0","0"
"AT1G03730","7.5025044362","122"
"AT1G03740","4.7896584587","227"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","1.370834536","59"
"AT1G03760","5.1800760743","109"
"AT1G03770","2.3357336018","59"
"AT1G03780","3.5766191122","159"
"AT1G03790","0.5010374707","12"
"AT1G03800","0.7119529733","8"
"AT1G03810","0","0"
"AT1G03820","12.9827936088","170"
"AT1G03830","2.2564839714","113"
"AT1G03840","0.7401397236","19"
"AT1G03850","1.1717141539","19"
"AT1G03860","27.9088282907","668"
"AT1G03870","87.0625622901","1372"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","47.9150888154","875"
"AT1G03905","3.7990584381","69"
"AT1G03910","21.5196880466","811"
"AT1G03920","1.2120067262","37"
"AT1G03930","20.9561743765","755"
"AT1G03935","0","6"
"AT1G03940","15.8666826493","366"
"AT1G03950","9.8319852973","151"
"AT1G03960","2.8037986908","107"
"AT1G03970","14.5314687227","254"
"AT1G03980","0.2810340684","10"
"AT1G03982","0","0"
"AT1G03990","0.9806941154","37"
"AT1G04000","13.4075700096","207"
"AT1G04010","3.6959084373","137"
"AT1G04020","5.0058359462","184"
"AT1G04030","1.1385076799","37"
"AT1G04040","84.0278645615","1365"
"AT1G04050","1.3012770373","53"
"AT1G04070","8.0802170651","78"
"AT1G04080","36.1281418882","1696"
"AT1G04090","0.2339662252","7"
"AT1G04100","2.8805992011","55"
"AT1G04110","2.5672969169","91"
"AT1G04120","18.5444240369","1529"
"AT1G04130","11.0877877692","227"
"AT1G04140","23.405510681","1125"
"AT1G04150","0.0648348093","3"
"AT1G04160","3.9380343509","270"
"AT1G04170","75.9340729962","2079"
"AT1G04171","0","0"
"AT1G04180","0.0518780899","1"
"AT1G04190","27.4723652748","561"
"AT1G04200","11.2840477964","466"
"AT1G04210","18.1577479398","1105"
"AT1G04220","15.1677111299","454"
"AT1G04230","6.3482042279","135"
"AT1G04240","36.3513034672","653"
"AT1G04250","70.6321864101","1172"
"AT1G04260","11.4426475188","146"
"AT1G04270","395.1332327195","4843"
"AT1G04280","4.2989014987","129"
"AT1G04290","15.8184687182","210"
"AT1G04295","0","5"
"AT1G04300","15.6464858767","925"
"AT1G04310","2.0474412783","77"
"AT1G04320","0","0"
"AT1G04330","1.2705500048","13"
"AT1G04340","19.7344993252","253"
"AT1G04350","44.5734823755","995"
"AT1G04360","1.6627256148","36"
"AT1G04370","0","0"
"AT1G04380","0","0"
"AT1G04390","2.8236503205","147"
"AT1G04400","22.808013173","877"
"AT1G04410","284.3524103602","6432"
"AT1G04420","63.4582097669","1402"
"AT1G04425","0","64"
"AT1G04430","61.8034912222","2372"
"AT1G04440","22.9840630276","740"
"AT1G04445","0.1265465545","1"
"AT1G04450","0.072572002","1"
"AT1G04470","0","0"
"AT1G04480","178.4851271682","1785"
"AT1G04490","0.9324606303","25"
"AT1G04500","0.1625684698","4"
"AT1G04501","0","0"
"AT1G04510","29.9796875892","907"
"AT1G04520","29.2204150149","647"
"AT1G04530","85.4003915826","1760"
"AT1G04540","1.8546848013","51"
"AT1G04550","22.8833807228","486"
"AT1G04555","5.385708155","86"
"AT1G04560","0","0"
"AT1G04570","1.1540260986","34"
"AT1G04580","0.2080432756","13"
"AT1G04590","19.4654415197","403"
"AT1G04600","0.2276522072","18"
"AT1G04610","0.037810974","1"
"AT1G04620","8.1637864246","200"
"AT1G04625","0.1697097204","21"
"AT1G04630","31.2079090902","361"
"AT1G04635","2.8890467061","30"
"AT1G04640","25.6440948601","499"
"AT1G04645","0.1329507324","1"
"AT1G04650","0.9343088001","44"
"AT1G04660","0.7138876281","14"
"AT1G04670","0","0"
"AT1G04680","73.8404081025","2173"
"AT1G04684","0","0"
"AT1G04690","47.9934291778","1037"
"AT1G04700","0.7774504483","47"
"AT1G04710","14.6590894017","363"
"AT1G04720","0","0"
"AT1G04730","3.5300900036","159"
"AT1G04750","45.7319289281","832"
"AT1G04760","1.3868586199","14"
"AT1G04770","20.4723966814","378"
"AT1G04778","0.2146328817","1"
"AT1G04780","15.8172930183","683"
"AT1G04790","10.223545079","356"
"AT1G04800","114.129685331","1451"
"AT1G04810","14.1828837744","717"
"AT1G04820","195.0275605704","5060"
"AT1G04830","7.5231381468","243"
"AT1G04840","0.164358513","5"
"AT1G04850","53.2352312632","1282"
"AT1G04860","10.0111356906","522"
"AT1G04870","31.6443105605","755"
"AT1G04880","0.1655391601","4"
"AT1G04890","0","0"
"AT1G04900","5.4542002867","147"
"AT1G04910","12.2174946254","359"
"AT1G04920","1.7796772003","94"
"AT1G04930","2.9832294921","65"
"AT1G04945","15.3264251886","705"
"AT1G04940","13.1586176513","229"
"AT1G04950","8.5017804798","308"
"AT1G04960","10.3494458057","265"
"AT1G04970","12.1961978634","331"
"AT1G04980","5.0299276446","123"
"AT1G04985","26.8531024019","424"
"AT1G04990","4.8597181735","141"
"AT1G05000","3.1196889348","60"
"AT1G05010","119.8472875258","2492"
"AT1G05020","0.27206985","10"
"AT1G05030","6.6083763124","186"
"AT1G05040","0","0"
"AT1G05055","7.0682510344","163"
"AT1G05060","12.2038412509","190"
"AT1G05065","1.042502568","4"
"AT1G05070","27.5591556867","414"
"AT1G05080","0.0497558044","1"
"AT1G05085","0","0"
"AT1G05090","2.3533721338","87"
"AT1G05100","3.7692368792","73"
"AT1G05120","6.0362845508","252"
"AT1G05136","0","0"
"AT1G05140","36.6471777493","842"
"AT1G05150","13.7301262545","605"
"AT1G05160","4.2352293933","141"
"AT1G05170","16.7147911741","482"
"AT1G05180","11.7511502705","368"
"AT1G05190","382.1948211521","5458"
"AT1G05200","12.2372461687","673"
"AT1G05205","19.8094204309","172"
"AT1G05210","4.8618528855","59"
"AT1G05220","0.0670864778","3"
"AT1G05230","10.927990501","506"
"AT1G05240","0.0514312152","1"
"AT1G05250","0","0"
"AT1G05260","1.1408030583","21"
"AT1G05270","18.8598191853","409"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","1.445631375","45"
"AT1G05310","2.7508968287","56"
"AT1G05320","8.1854186471","342"
"AT1G05330","0.9518501708","6"
"AT1G05340","7.4822652668","86"
"AT1G05350","18.003833532","456"
"AT1G05360","9.0822370465","233"
"AT1G05370","1.1981735596","28"
"AT1G05380","8.6860930844","550"
"AT1G05385","23.3305366934","270"
"AT1G05390","0","0"
"AT1G05400","0.659414275","11"
"AT1G05410","11.1599241611","298"
"AT1G05420","0.7715437508","8"
"AT1G05430","19.5740360337","324"
"AT1G05440","1.0322618748","24"
"AT1G05450","0.2945186627","4"
"AT1G05460","3.3276681972","171"
"AT1G05470","5.7248703708","240"
"AT1G05490","0.4997213397","35"
"AT1G05500","19.7032985358","638"
"AT1G05510","0","0"
"AT1G05520","13.3336320331","528"
"AT1G05530","0","0"
"AT1G05540","8.0157776195","164"
"AT1G05550","0.4848436134","14"
"AT1G05560","27.0671575845","680"
"AT1G05562","0","45"
"AT1G05570","3.2148430179","306"
"AT1G05575","4.8894838754","37"
"AT1G05577","0.0437268055","1"
"AT1G05580","0","0"
"AT1G05590","6.5955042807","218"
"AT1G05600","3.6102656951","99"
"AT1G05610","0.5828051899","14"
"AT1G05615","0","0"
"AT1G05620","8.2286386404","166"
"AT1G05630","7.7536128497","462"
"AT1G05640","1.4990124505","43"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.3252217494","118"
"AT1G05675","1.0997599093","25"
"AT1G05680","1.4710411731","34"
"AT1G05690","3.5608370848","90"
"AT1G05700","0.0769960865","3"
"AT1G05710","10.5138876456","257"
"AT1G05720","11.1702417104","133"
"AT1G05730","0.7450345578","13"
"AT1G05740","0","0"
"AT1G05750","1.7101437043","84"
"AT1G05760","1.6574804236","16"
"AT1G05770","0.7033752266","8"
"AT1G05780","3.2932924964","39"
"AT1G05785","8.1777633352","104"
"AT1G05790","5.9128456109","230"
"AT1G05800","0.092765059","2"
"AT1G05805","7.4665131293","169"
"AT1G05810","7.4033971433","101"
"AT1G05820","1.1906288516","39"
"AT1G05830","8.1256051225","501"
"AT1G05835","22.3556656464","178"
"AT1G05840","10.8302386926","296"
"AT1G05850","355.050417909","8014"
"AT1G05860","7.5395275009","161"
"AT1G05870","29.6210662551","673"
"AT1G05880","0.0761038955","2"
"AT1G05890","16.5560812112","666"
"AT1G05894","0.3967107088","9"
"AT1G05900","15.2132241066","375"
"AT1G05910","9.0136009706","547"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","13.4714794763","424"
"AT1G05950","2.0763852218","66"
"AT1G05960","10.7032897659","605"
"AT1G05970","5.6711166536","75"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","198.2331442688","4790"
"AT1G06002","0","1"
"AT1G06010","15.355914604","151"
"AT1G06020","0.3163663863","5"
"AT1G06030","0","1"
"AT1G06040","236.2188171796","4716"
"AT1G06050","4.5679981149","95"
"AT1G06060","13.4889547524","234"
"AT1G06070","11.102404528","320"
"AT1G06080","3.3915513873","65"
"AT1G06090","0.4645634786","8"
"AT1G06100","8.6840463917","120"
"AT1G06110","15.0336335802","361"
"AT1G06120","0","0"
"AT1G06130","15.1451814318","333"
"AT1G06135","0","0"
"AT1G06137","0","0"
"AT1G06140","0.2741464714","7"
"AT1G06150","8.6532012126","644"
"AT1G06149","0.5532148061","26"
"AT1G06148","0.1605025948","8"
"AT1G06160","0.4938170059","7"
"AT1G06170","0.2705966054","7"
"AT1G06180","10.226127164","147"
"AT1G06190","59.4673250592","1335"
"AT1G06200","37.8389820989","563"
"AT1G06210","18.8215334197","479"
"AT1G06220","24.9697460981","1349"
"AT1G06225","0","0"
"AT1G06230","16.4978833817","854"
"AT1G06240","10.6306569208","250"
"AT1G06250","1.2197280046","34"
"AT1G06265","0","54"
"AT1G06260","0.0624906392","1"
"AT1G06270","3.0678381492","71"
"AT1G06280","0","0"
"AT1G06290","17.0900189405","627"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0.0898463226","1"
"AT1G06350","3.3695496047","61"
"AT1G06360","67.0459464065","1190"
"AT1G06380","11.0955965871","161"
"AT1G06390","35.1615314104","943"
"AT1G06400","41.4528357805","652"
"AT1G06410","35.5216739488","1729"
"AT1G06420","1.4096668871","22"
"AT1G06430","152.5003268785","5244"
"AT1G06440","0.4713707784","12"
"AT1G06450","3.521845632","74"
"AT1G06460","32.7316895197","625"
"AT1G06470","14.5042425717","436"
"AT1G06475","2.8503867683","24"
"AT1G06480","0","0"
"AT1G06490","1.0414584994","101"
"AT1G06500","9.160888708","130"
"AT1G06515","13.1355323572","148"
"AT1G06510","13.6852320548","241"
"AT1G06520","2.0740314248","64"
"AT1G06530","46.9500334003","717"
"AT1G06540","6.5838242866","42"
"AT1G06550","63.9537282819","1565"
"AT1G06560","5.5082400116","186"
"AT1G06570","51.0121864708","1208"
"AT1G06580","0.9922063915","31"
"AT1G06590","3.4277645649","169"
"AT1G06610","0","0"
"AT1G06620","11.1326686773","235"
"AT1G06630","6.2487509962","285"
"AT1G06640","89.0345521032","2059"
"AT1G06645","5.704516358","124"
"AT1G06650","39.5514742667","819"
"AT1G06660","1.4345179965","37"
"AT1G06670","12.7039800694","1002"
"AT1G06680","2886.5418546069","50441"
"AT1G06690","57.9230638501","1250"
"AT1G06700","28.9818002612","821"
"AT1G06710","1.4219271422","75"
"AT1G06720","15.6965480998","920"
"AT1G06730","9.7782291175","293"
"AT1G06750","0.5688840345","22"
"AT1G06760","111.1097324158","1846"
"AT1G06770","4.1719022913","141"
"AT1G06780","5.5153249451","210"
"AT1G06790","7.2824404597","163"
"AT1G06800","4.1679428402","129"
"AT1G06810","0","0"
"AT1G06820","19.253181494","592"
"AT1G06830","14.8262444428","114"
"AT1G06840","4.6420322682","236"
"AT1G06850","5.2358415689","115"
"AT1G06860","0","0"
"AT1G06870","10.3558138916","269"
"AT1G06880","0","0"
"AT1G06890","16.9295698965","449"
"AT1G06900","16.0104935851","838"
"AT1G06910","4.6851211614","112"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","45.2846883467","2294"
"AT1G06960","13.8411601284","228"
"AT1G06970","0.079129713","3"
"AT1G06980","1.3284988478","16"
"AT1G06990","0","0"
"AT1G07000","9.6699324171","299"
"AT1G07010","56.761959541","1431"
"AT1G07020","9.6470156036","102"
"AT1G07025","0","0"
"AT1G07030","13.1622125177","301"
"AT1G07040","9.9143487063","253"
"AT1G07050","0.7096025883","9"
"AT1G07051","0","0"
"AT1G07060","0.1792023514","3"
"AT1G07070","37.8074887846","332"
"AT1G07080","45.3488617093","851"
"AT1G07090","7.8005282291","112"
"AT1G07100","0","0"
"AT1G07110","44.5581732477","1835"
"AT1G07119","0","16"
"AT1G07120","1.5226660383","32"
"AT1G07128","0","12"
"AT1G07130","2.673725271","39"
"AT1G07135","158.900463146","1771"
"AT1G07140","72.6177086226","1589"
"AT1G07150","3.1087688922","79"
"AT1G07160","0.5848010981","13"
"AT1G07170","10.3257928155","150"
"AT1G07175","0.2450659022","1"
"AT1G07180","133.669469373","3644"
"AT1G07190","0","0"
"AT1G07200","9.6003460908","510"
"AT1G07210","26.3369069818","482"
"AT1G07220","9.0320723339","250"
"AT1G07230","13.3457518372","422"
"AT1G07240","8.6476830501","232"
"AT1G07250","22.7724586156","578"
"AT1G07260","0.7610389546","20"
"AT1G07270","0.7787865034","18"
"AT1G07280","26.3980657178","883"
"AT1G07290","1.1372755288","23"
"AT1G07300","6.4337301341","72"
"AT1G07310","14.5096554943","321"
"AT1G07320","214.8591037835","4548"
"AT1G07330","0.0319133439","2"
"AT1G07340","0","0"
"AT1G07350","52.389784337","1331"
"AT1G07360","30.7195694558","792"
"AT1G07370","25.8225343412","407"
"AT1G07380","3.4522873503","128"
"AT1G07390","1.9666192512","107"
"AT1G07400","14.407232181","179"
"AT1G07410","2.4357278543","29"
"AT1G07420","11.8359037141","260"
"AT1G07430","1.4097021517","39"
"AT1G07440","25.4236110139","509"
"AT1G07450","3.0312766978","49"
"AT1G07460","0","0"
"AT1G07470","15.5867012691","379"
"AT1G07473","0.1421594411","2"
"AT1G07476","0.0879219033","1"
"AT1G07480","12.6523278755","408"
"AT1G07485","3.2739619923","43"
"AT1G07490","2.8644463084","28"
"AT1G07500","4.9623122238","24"
"AT1G07510","17.7422000299","798"
"AT1G07520","3.925426708","134"
"AT1G07530","10.6752711837","454"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0.0251061398","1"
"AT1G07570","12.02848587","347"
"AT1G07580","0","0"
"AT1G07590","231.9720549059","8463"
"AT1G07600","5.7111010249","13"
"AT1G07610","72.2885424033","507"
"AT1G07615","3.380467886","85"
"AT1G07620","2.1434015293","67"
"AT1G07630","8.7720164714","312"
"AT1G07640","11.3959618558","321"
"AT1G07650","19.5575164672","1043"
"AT1G07645","0","0"
"AT1G07660","30.3198131815","333"
"AT1G07670","13.6070452485","734"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","42.1176160347","1044"
"AT1G07705","8.4899777606","338"
"AT1G07702","0","0"
"AT1G07710","0.4426803184","12"
"AT1G07720","54.5062529441","1493"
"AT1G07725","0.717353102","27"
"AT1G07728","0","168"
"AT1G07740","1.4084374424","57"
"AT1G07730","0","0"
"AT1G07745","3.0131374091","84"
"AT1G07747","0","0"
"AT1G07750","19.2295275667","414"
"AT1G07760","0","0"
"AT1G07770","302.4059372341","3367"
"AT1G07780","8.3625611403","216"
"AT1G07790","49.0104910995","544"
"AT1G07795","0","0"
"AT1G07810","11.2622455192","602"
"AT1G07820","41.7214654788","465"
"AT1G07830","19.2396915114","255"
"AT1G07840","16.9449225378","398"
"AT1G07850","0","0"
"AT1G07870","6.614595171","231"
"AT1G07860","0","0"
"AT1G07880","2.7928133998","60"
"AT1G07885","0","2"
"AT1G07890","456.4139665047","11089"
"AT1G07900","5.8152096373","52"
"AT1G07901","2.5755945798","6"
"AT1G07910","3.7368324809","234"
"AT1G07920","256.3749444924","6962"
"AT1G07930","327.2252291415","9006"
"AT1G07940","174.8813479507","5412"
"AT1G07950","12.9540111814","158"
"AT1G07960","15.4475497347","307"
"AT1G07970","6.314121963","235"
"AT1G07980","11.8694569493","189"
"AT1G07985","0.5247216654","6"
"AT1G07990","12.5477116321","562"
"AT1G08000","6.2530692304","153"
"AT1G08005","0.390938463","1"
"AT1G08010","12.9492127493","280"
"AT1G08030","8.7617704986","268"
"AT1G08032","0","0"
"AT1G08035","0.3408875179","5"
"AT1G08040","11.4450605206","287"
"AT1G08050","2.1186342512","78"
"AT1G08060","3.2988324812","331"
"AT1G08065","0","0"
"AT1G08070","0.32648382","12"
"AT1G08080","0.0764582791","1"
"AT1G08090","0.5185078562","15"
"AT1G08100","0","0"
"AT1G08110","61.4696039748","1176"
"AT1G08115","0","19"
"AT1G08120","0.1254587618","2"
"AT1G08125","10.9714408194","224"
"AT1G08130","17.6833778142","737"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","11.244703272","157"
"AT1G08165","1.5273874834","10"
"AT1G08170","0.3588943267","4"
"AT1G08180","5.0153850818","42"
"AT1G08190","28.1141696699","1445"
"AT1G08200","182.8534664431","4712"
"AT1G08210","9.1459889162","245"
"AT1G08220","5.8688406145","113"
"AT1G08230","6.3385012401","175"
