"Name","RPKM","Total gene reads"
"AT1G03830","1.1917569994","54"
"AT1G03840","0.1291580589","3"
"AT1G03850","21.5375004626","319"
"AT1G03860","20.0860500347","438"
"AT1G03870","51.6874328888","737"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","63.134787907","1055"
"AT1G03905","3.3716932005","58"
"AT1G03910","18.573515473","638"
"AT1G03920","1.1222901256","31"
"AT1G03930","17.3550203002","567"
"AT1G03935","0","8"
"AT1G03940","6.659781679","139"
"AT1G03950","17.3860668481","247"
"AT1G03960","2.8648849178","99"
"AT1G03970","20.3597203547","322"
"AT1G03980","0.0931794982","3"
"AT1G03982","0","0"
"AT1G03990","0.9563482094","34"
"AT1G04000","10.8808658992","152"
"AT1G04010","2.8744263291","97"
"AT1G04020","1.6627553519","55"
"AT1G04030","1.2189554181","40"
"AT1G04040","52.852498322","776"
"AT1G04050","1.031140002","38"
"AT1G04070","7.6708478692","67"
"AT1G04080","29.5386402019","1282"
"AT1G04090","0.2216391728","6"
"AT1G04100","4.8043913992","83"
"AT1G04110","0.7483178257","24"
"AT1G04120","22.8740572325","1711"
"AT1G04130","9.1078530798","169"
"AT1G04140","27.8095399351","1207"
"AT1G04150","0","0"
"AT1G04160","1.7086839626","107"
"AT1G04170","47.8514400365","1187"
"AT1G04171","0","0"
"AT1G04180","0.114671136","2"
"AT1G04190","16.759177931","311"
"AT1G04200","12.249891538","460"
"AT1G04210","15.8612965725","875"
"AT1G04220","6.4286541459","171"
"AT1G04230","7.2270316755","139"
"AT1G04240","15.4046751042","255"
"AT1G04250","15.9597535903","244"
"AT1G04260","13.5992030636","157"
"AT1G04270","227.2875085907","2531"
"AT1G04280","13.2730201766","361"
"AT1G04290","13.7974964388","170"
"AT1G04295","0","1"
"AT1G04300","20.312985202","1091"
"AT1G04310","2.2334408951","76"
"AT1G04320","0","0"
"AT1G04330","0.8641289177","8"
"AT1G04340","17.931188184","212"
"AT1G04350","58.0594096952","1173"
"AT1G04360","1.1230029817","22"
"AT1G04370","0.1805642515","1"
"AT1G04380","0.226479966","4"
"AT1G04390","3.1452654447","150"
"AT1G04400","34.3999707758","1200"
"AT1G04410","301.9886002741","6185"
"AT1G04420","30.7868275109","619"
"AT1G04425","0","29"
"AT1G04430","46.4914445392","1610"
"AT1G04440","34.1220136752","1007"
"AT1G04445","0.2797180312","2"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","111.9046948484","1028"
"AT1G04490","2.4195609697","59"
"AT1G04500","1.5721157291","37"
"AT1G04501","0","0"
"AT1G04510","23.9642475509","659"
"AT1G04520","7.7969220437","156"
"AT1G04530","90.3577169821","1693"
"AT1G04540","1.9694100916","49"
"AT1G04550","29.4101807523","567"
"AT1G04555","8.1940403447","113"
"AT1G04560","0","0"
"AT1G04570","0.9753269025","26"
"AT1G04580","2.7591484742","157"
"AT1G04590","10.7834091997","202"
"AT1G04600","2.1805402153","156"
"AT1G04610","0","0"
"AT1G04620","7.0376291723","157"
"AT1G04625","0.1875628659","40"
"AT1G04630","23.3836764856","241"
"AT1G04635","1.4900522101","14"
"AT1G04640","25.1611621966","443"
"AT1G04645","0.293873802","2"
"AT1G04650","0.3520214796","15"
"AT1G04660","0","0"
"AT1G04670","0","0"
"AT1G04680","40.3889272632","1088"
"AT1G04684","0","0"
"AT1G04690","55.5558557635","1087"
"AT1G04700","0.2054696655","11"
"AT1G04710","11.9688627278","267"
"AT1G04720","0","0"
"AT1G04730","1.2673496349","52"
"AT1G04750","56.510551507","935"
"AT1G04760","0.5474119841","5"
"AT1G04770","35.7736268055","604"
"AT1G04778","1.1860592989","5"
"AT1G04780","26.3370405975","1030"
"AT1G04790","10.8229596502","343"
"AT1G04800","54.4183892346","626"
"AT1G04810","13.241451154","607"
"AT1G04820","136.9048121196","3215"
"AT1G04830","6.3646839497","188"
"AT1G04840","0.1816487214","5"
"AT1G04850","54.5900946055","1190"
"AT1G04860","11.1067617362","526"
"AT1G04870","23.1610813946","503"
"AT1G04880","0","0"
"AT1G04890","0","0"
"AT1G04900","1.8000194065","44"
"AT1G04910","14.6089099011","387"
"AT1G04920","0.7532792872","36"
"AT1G04930","2.3697616311","46"
"AT1G04945","10.9938914666","455"
"AT1G04940","6.6335942227","106"
"AT1G04950","7.6849321841","249"
"AT1G04960","17.4834663239","406"
"AT1G04970","29.0933369193","713"
"AT1G04980","5.7413311145","130"
"AT1G04985","31.9440526815","464"
"AT1G04990","9.9125647997","265"
"AT1G05000","13.9124755757","236"
"AT1G05010","286.6221858381","5403"
"AT1G05020","0.3006910899","10"
"AT1G05030","6.6099304737","166"
"AT1G05040","0","0"
"AT1G05055","6.4047202139","132"
"AT1G05060","17.9835500645","254"
"AT1G05065","3.1684726984","11"
"AT1G05070","24.7473909899","323"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","4.1751971471","132"
"AT1G05100","7.7608559405","136"
"AT1G05120","10.5252231124","397"
"AT1G05136","0","0"
"AT1G05140","32.3249497343","672"
"AT1G05150","12.189771575","486"
"AT1G05160","5.8334939645","173"
"AT1G05170","15.7463491679","412"
"AT1G05180","13.663403123","392"
"AT1G05190","217.6052213279","2818"
"AT1G05200","11.5474265925","567"
"AT1G05205","15.1168261661","117"
"AT1G05210","3.7707443684","42"
"AT1G05220","0.4448630996","9"
"AT1G05230","7.1058940607","309"
"AT1G05240","0.1136833658","3"
"AT1G05250","0.0531382351","1"
"AT1G05260","2.0413169471","35"
"AT1G05270","21.5770372189","425"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","3.7764033144","104"
"AT1G05310","1.6287246617","30"
"AT1G05320","5.7178234454","215"
"AT1G05330","0.5259915152","3"
"AT1G05340","54.5166902032","553"
"AT1G05350","17.4886521227","397"
"AT1G05360","7.846040101","182"
"AT1G05370","0.5885418575","12"
"AT1G05380","9.4770037981","540"
"AT1G05385","13.622193127","142"
"AT1G05390","0","0"
"AT1G05400","0.8016617671","11"
"AT1G05410","6.5836503997","159"
"AT1G05420","0.5329429449","5"
"AT1G05430","20.8168413325","310"
"AT1G05440","0.0950711579","2"
"AT1G05450","0.3255014757","5"
"AT1G05460","1.978663193","92"
"AT1G05470","2.6923898031","101"
"AT1G05490","0.1577974545","10"
"AT1G05500","16.8910583335","494"
"AT1G05510","0","0"
"AT1G05520","16.4485235295","589"
"AT1G05530","0","0"
"AT1G05540","1.8861144567","36"
"AT1G05550","0.2473145795","7"
"AT1G05560","19.4004797752","441"
"AT1G05562","0","20"
"AT1G05570","18.3243591975","1591"
"AT1G05575","16.7957451619","115"
"AT1G05577","0","0"
"AT1G05580","0","0"
"AT1G05590","5.7224717444","170"
"AT1G05600","3.1436827702","79"
"AT1G05610","0.5945678833","12"
"AT1G05615","0","0"
"AT1G05620","12.0513105946","221"
"AT1G05630","16.3731093397","880"
"AT1G05640","1.1558412276","31"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.0035968426","92"
"AT1G05675","7.1468612702","148"
"AT1G05680","11.4761785124","242"
"AT1G05690","4.5476085695","106"
"AT1G05700","0.0283653103","1"
"AT1G05710","12.8774970528","271"
"AT1G05720","15.3156352941","165"
"AT1G05730","0.5700536316","10"
"AT1G05740","0.1657233541","1"
"AT1G05750","1.7325436578","77"
"AT1G05760","1.7173540006","15"
"AT1G05770","0.7773689862","8"
"AT1G05780","3.9517184892","54"
"AT1G05785","9.4146341233","107"
"AT1G05790","9.1722557551","316"
"AT1G05800","0.1025237699","2"
"AT1G05805","20.8846315279","420"
"AT1G05810","5.3467976786","66"
"AT1G05820","0.8891086366","28"
"AT1G05830","7.5694697003","419"
"AT1G05835","10.1900740839","73"
"AT1G05840","18.2963267673","441"
"AT1G05850","198.5087707612","4052"
"AT1G05860","5.3699439889","108"
"AT1G05870","20.1197049762","414"
"AT1G05880","3.4485052059","89"
"AT1G05890","23.3900483753","860"
"AT1G05894","0.3897279414","8"
"AT1G05900","15.6126535106","349"
"AT1G05910","9.1147844749","499"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","21.9059995722","613"
"AT1G05950","1.0238414609","32"
"AT1G05960","10.2769116444","527"
"AT1G05970","5.0819250239","60"
"AT1G05980","0","0"
"AT1G05990","0.122200049","1"
"AT1G06000","102.7741682212","2247"
"AT1G06002","0","10"
"AT1G06010","8.4856640643","74"
"AT1G06020","0.349647539","5"
"AT1G06030","0.2843754323","4"
"AT1G06040","217.0950617957","3918"
"AT1G06050","7.7410992384","150"
"AT1G06060","15.3636696551","242"
"AT1G06070","10.5831826884","283"
"AT1G06080","0.8924610134","17"
"AT1G06090","0.3208966803","6"
"AT1G06100","0.7258682909","9"
"AT1G06110","14.4338259893","313"
"AT1G06120","0.0646941436","1"
"AT1G06130","23.6054728751","467"
"AT1G06135","0.5317716417","4"
"AT1G06137","0.3506610101","1"
"AT1G06140","0.2597024297","6"
"AT1G06150","6.7498267876","457"
"AT1G06149","0.3179342245","13"
"AT1G06148","0.5321615036","22"
"AT1G06160","1.7152634157","22"
"AT1G06170","0.1708930644","4"
"AT1G06180","12.8937130622","173"
"AT1G06190","41.1325364848","836"
"AT1G06200","35.3972808529","479"
"AT1G06210","17.3928705467","399"
"AT1G06220","19.1147365345","935"
"AT1G06225","0","0"
"AT1G06230","20.1630080808","946"
"AT1G06240","8.5144445657","180"
"AT1G06250","0.9332592312","27"
"AT1G06265","0","31"
"AT1G06260","0","0"
"AT1G06270","1.4803892775","31"
"AT1G06280","0","0"
"AT1G06290","42.5435225661","1409"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","3.7240199273","60"
"AT1G06360","38.5617529545","623"
"AT1G06380","6.1694996394","81"
"AT1G06390","31.9732668681","775"
"AT1G06400","55.6620609008","772"
"AT1G06410","46.3838572214","2029"
"AT1G06420","0.9914298608","14"
"AT1G06430","208.683109976","6497"
"AT1G06440","0.4341317529","10"
"AT1G06450","3.2611473939","62"
"AT1G06460","43.5757799436","747"
"AT1G06470","11.8908439568","326"
"AT1G06475","1.4438609765","11"
"AT1G06480","0","0"
"AT1G06490","0.9450463477","83"
"AT1G06500","5.2255984947","68"
"AT1G06515","15.4780738502","158"
"AT1G06510","16.0108698866","254"
"AT1G06520","7.968178231","223"
"AT1G06530","40.8165220411","564"
"AT1G06540","2.4846347366","14"
"AT1G06550","23.5605136678","531"
"AT1G06560","3.4019480827","105"
"AT1G06570","90.7101815279","1944"
"AT1G06580","1.2027057452","34"
"AT1G06590","2.1747986809","103"
"AT1G06610","0","0"
"AT1G06620","23.0345200675","423"
"AT1G06630","7.5603707816","319"
"AT1G06640","42.8310362384","894"
"AT1G06645","10.7122760841","211"
"AT1G06650","83.6883441282","1575"
"AT1G06660","0.2142468391","5"
"AT1G06670","11.4298856072","814"
"AT1G06680","1368.9888667637","21684"
"AT1G06690","56.4912615171","1100"
"AT1G06700","28.7638257978","741"
"AT1G06710","0.8282288866","39"
"AT1G06720","8.2173768782","441"
"AT1G06730","7.0078747598","191"
"AT1G06750","0.4401107004","22"
"AT1G06760","150.1015713493","2258"
"AT1G06770","5.7964074047","177"
"AT1G06780","6.4783376876","223"
"AT1G06790","4.5491745505","93"
"AT1G06800","4.7503527219","133"
"AT1G06810","0","0"
"AT1G06820","15.5413521015","432"
"AT1G06830","4.5995614473","32"
"AT1G06840","6.3625492166","288"
"AT1G06850","4.0100416071","81"
"AT1G06860","0","0"
"AT1G06870","14.5001549518","340"
"AT1G06880","0","0"
"AT1G06890","22.2187532085","535"
"AT1G06900","10.4424650113","494"
"AT1G06910","3.1352949738","70"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","27.860726193","1283"
"AT1G06960","9.3732992111","137"
"AT1G06970","0.058302674","2"
"AT1G06980","0.3670636111","4"
"AT1G06990","0","0"
"AT1G07000","39.8797203305","1120"
"AT1G07010","43.4272552423","998"
"AT1G07020","14.5389049366","138"
"AT1G07025","0","0"
"AT1G07030","15.0383004074","320"
"AT1G07040","35.4705328314","824"
"AT1G07050","0.3485562021","5"
"AT1G07051","0","0"
"AT1G07060","0","1"
"AT1G07070","17.7995528727","142"
"AT1G07080","57.2112938647","968"
"AT1G07090","5.9270263415","77"
"AT1G07100","0","0"
"AT1G07110","43.5193761191","1621"
"AT1G07119","0","11"
"AT1G07120","0.3926644541","9"
"AT1G07128","0","24"
"AT1G07130","5.2280701537","69"
"AT1G07135","130.2993079581","1314"
"AT1G07140","76.6504724269","1516"
"AT1G07150","3.827226459","88"
"AT1G07160","0.7457550934","16"
"AT1G07170","7.2198664229","93"
"AT1G07175","0.2708463772","1"
"AT1G07180","60.3672342607","1491"
"AT1G07190","0","0"
"AT1G07200","7.4480036728","359"
"AT1G07210","11.7642814065","194"
"AT1G07220","18.9374805947","476"
"AT1G07230","16.6154138365","474"
"AT1G07240","12.0291453431","292"
"AT1G07250","23.8182336609","547"
"AT1G07260","1.8504174276","44"
"AT1G07270","0.1434522314","3"
"AT1G07280","29.5092864122","914"
"AT1G07290","0.9426860921","15"
"AT1G07300","7.3080617044","74"
"AT1G07310","20.1824356178","404"
"AT1G07320","116.2225398834","2226"
"AT1G07330","0.0352705681","1"
"AT1G07340","0","0"
"AT1G07350","38.1642091096","845"
"AT1G07360","28.4932313127","665"
"AT1G07370","5.0279657224","71"
"AT1G07380","3.6913814794","120"
"AT1G07390","1.3738185167","67"
"AT1G07400","12.0978048485","136"
"AT1G07410","1.5382639278","16"
"AT1G07420","20.4166487478","404"
"AT1G07430","5.1933339471","132"
"AT1G07440","18.6150093959","335"
"AT1G07450","0.6700322685","9"
"AT1G07460","0","0"
"AT1G07470","21.5211925003","469"
"AT1G07473","0.235671523","3"
"AT1G07476","0","0"
"AT1G07480","16.6535125794","485"
"AT1G07485","0.4385911123","5"
"AT1G07490","1.3567631606","12"
"AT1G07500","5.8069463273","31"
"AT1G07510","22.0224010097","897"
"AT1G07520","4.1441186992","128"
"AT1G07530","15.105978067","582"
"AT1G07540","0","0"
"AT1G07550","0.0268840108","1"
"AT1G07560","0","0"
"AT1G07570","6.8626121507","177"
"AT1G07580","0","0"
"AT1G07590","476.1646797792","15697"
"AT1G07600","3.1559490909","6"
"AT1G07610","59.7213298428","383"
"AT1G07615","2.2683384091","53"
"AT1G07620","28.2851745118","806"
"AT1G07630","28.7115710959","925"
"AT1G07640","16.7538248766","427"
"AT1G07650","36.3875744563","1758"
"AT1G07645","0","0"
"AT1G07660","26.3215837707","262"
"AT1G07670","14.033180073","685"
"AT1G07680","0.1034000414","1"
"AT1G07690","0","0"
"AT1G07700","51.6311720437","1160"
"AT1G07705","8.7148743788","318"
"AT1G07702","0","0"
"AT1G07710","0.4892494608","11"
"AT1G07720","30.7051567194","761"
"AT1G07725","0.998362536","34"
"AT1G07728","0","133"
"AT1G07740","1.3927495424","51"
"AT1G07730","0.0620400249","1"
"AT1G07745","3.8610015474","87"
"AT1G07747","0","0"
"AT1G07750","24.9998484917","489"
"AT1G07760","0","0"
"AT1G07770","165.713337842","1672"
"AT1G07780","3.8800166901","92"
"AT1G07790","26.6848699538","268"
"AT1G07795","0.1064323007","1"
"AT1G07810","16.8864472363","820"
"AT1G07820","24.6914213711","249"
"AT1G07830","9.8205709946","122"
"AT1G07840","10.8572069639","232"
"AT1G07850","0.0446413463","1"
"AT1G07870","9.2189154594","294"
"AT1G07860","0","0"
"AT1G07880","1.3889754681","27"
"AT1G07885","0","0"
"AT1G07890","565.6528753675","12415"
"AT1G07900","26.715985707","223"
"AT1G07901","2.3721185977","5"
"AT1G07910","2.9678358692","167"
"AT1G07920","216.2949091192","5315"
"AT1G07930","248.9322522833","6203"
"AT1G07940","148.430759487","4162"
"AT1G07950","11.7634434079","130"
"AT1G07960","13.0588454205","238"
"AT1G07970","4.9802795638","169"
"AT1G07980","9.8385762322","144"
"AT1G07985","0.3866142695","4"
"AT1G07990","22.5131611053","912"
"AT1G08000","5.4202983764","120"
"AT1G08005","0","0"
"AT1G08010","7.9794031979","156"
"AT1G08030","9.1323993216","242"
"AT1G08032","0","0"
"AT1G08035","0.2511654986","2"
"AT1G08040","9.0733536364","207"
"AT1G08050","27.6234968598","878"
"AT1G08060","4.2847157081","391"
"AT1G08065","0","0"
"AT1G08070","0.2706219809","9"
"AT1G08080","0.0845015473","1"
"AT1G08090","0.3820359426","10"
"AT1G08100","0","0"
"AT1G08110","52.5709962515","910"
"AT1G08115","0","378"
"AT1G08120","0.0693283945","1"
"AT1G08125","10.4013310651","193"
"AT1G08130","9.4910955165","361"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","7.5199005056","95"
"AT1G08165","1.0128394757","8"
"AT1G08170","0","0"
"AT1G08180","4.7511379041","36"
"AT1G08190","22.8892908109","1071"
"AT1G08200","117.1463594046","2726"
"AT1G08210","5.5333297086","136"
