"Name","RPKM","Total gene reads"
"AT1G02670","0.5989310018","22"
"AT1G02680","14.3479303284","229"
"AT1G02690","6.4984013699","218"
"AT1G02700","1.1844878162","21"
"AT1G02710","4.3921606801","22"
"AT1G02720","7.8517080001","249"
"AT1G02730","14.0341624241","931"
"AT1G02740","6.7830411716","157"
"AT1G02750","13.8269211084","246"
"AT1G02760","0","0"
"AT1G02770","0.2384905878","5"
"AT1G02780","620.9711979641","11035"
"AT1G02790","0","0"
"AT1G02800","1.31737658","40"
"AT1G02810","1.8288449269","61"
"AT1G02813","0","0"
"AT1G02816","18.1371028355","315"
"AT1G02820","1.6059141822","17"
"AT1G02830","0","0"
"AT1G02840","67.1715772453","1861"
"AT1G02850","26.0853707395","837"
"AT1G02860","8.7699764956","236"
"AT1G02870","21.7085845327","317"
"AT1G02880","15.9920274812","468"
"AT1G02890","22.459405123","1600"
"AT1G02900","6.9233941197","69"
"AT1G02910","53.8426276543","1469"
"AT1G02920","80.5183414077","1282"
"AT1G02930","283.5832730708","5297"
"AT1G02940","2.6373161495","37"
"AT1G02950","5.7471615703","93"
"AT1G02952","0","4"
"AT1G02960","13.0127531069","406"
"AT1G02965","0","0"
"AT1G02970","1.7216039304","56"
"AT1G02980","0","0"
"AT1G02990","5.4375208568","423"
"AT1G03000","10.832150177","583"
"AT1G03010","1.5776510287","59"
"AT1G03020","9.9647387716","53"
"AT1G03022","0","0"
"AT1G03030","15.1611924308","360"
"AT1G03040","36.6693037751","945"
"AT1G03050","0.0879802734","3"
"AT1G03055","3.1974646674","60"
"AT1G03060","5.0161001244","976"
"AT1G03070","0.6419481456","12"
"AT1G03080","19.2438953344","1903"
"AT1G03090","14.802742888","674"
"AT1G03100","1.2761038571","57"
"AT1G03103","0","0"
"AT1G03106","0.1868048462","3"
"AT1G03110","6.3148159976","170"
"AT1G03120","0.2116441063","3"
"AT1G03130","156.6385860571","2405"
"AT1G03140","28.7461977305","716"
"AT1G03150","12.5106448835","164"
"AT1G03160","24.1608116011","1241"
"AT1G03170","0.1103443631","2"
"AT1G03180","1.3952415333","37"
"AT1G03190","4.4657211941","215"
"AT1G03200","7.9222237061","60"
"AT1G03210","26.8552035503","420"
"AT1G03220","71.1964548749","1875"
"AT1G03230","17.8311568635","461"
"AT1G03240","0.2456503475","4"
"AT1G03250","16.5642481168","346"
"AT1G03260","10.5114189414","241"
"AT1G03270","3.5632401736","96"
"AT1G03280","22.5539582837","741"
"AT1G03290","26.9562628565","1026"
"AT1G03300","2.3665659158","86"
"AT1G03310","12.7399008634","653"
"AT1G03320","0.262879218","3"
"AT1G03330","41.211567764","516"
"AT1G03340","1.1189581506","25"
"AT1G03350","23.3907113752","707"
"AT1G03360","5.1477740537","112"
"AT1G03365","6.7806338773","343"
"AT1G03370","17.0635744351","1113"
"AT1G03380","11.0370529982","710"
"AT1G03390","0.0419165275","1"
"AT1G03400","34.8295822159","743"
"AT1G03410","13.5601863285","622"
"AT1G03430","18.647497621","343"
"AT1G03440","8.3990462087","241"
"AT1G03445","0.0213041097","1"
"AT1G03457","3.8642039178","117"
"AT1G03470","6.0099628115","132"
"AT1G03475","174.8907479204","4367"
"AT1G03490","0","0"
"AT1G03495","16.7126363115","504"
"AT1G03502","0","7"
"AT1G03506","0","3"
"AT1G03510","1.0358256319","23"
"AT1G03515","0","0"
"AT1G03520","6.5376188421","231"
"AT1G03530","4.2438671141","190"
"AT1G03540","0.9841450943","31"
"AT1G03550","6.0497744359","148"
"AT1G03545","0","0"
"AT1G03560","3.7099193941","144"
"AT1G03570","0","0"
"AT1G03590","11.9209097604","417"
"AT1G03600","275.9574590953","3705"
"AT1G03610","15.3304882225","446"
"AT1G03620","3.3776922778","54"
"AT1G03630","117.9430052465","2832"
"AT1G03640","0","0"
"AT1G03650","8.6448477264","121"
"AT1G03660","2.8689534409","16"
"AT1G03670","0","0"
"AT1G03680","374.3062076751","5871"
"AT1G03687","8.9533355222","225"
"AT1G03700","0.09077548","1"
"AT1G03710","0.2323852287","5"
"AT1G03720","0","0"
"AT1G03730","19.5830248914","360"
"AT1G03740","14.8662057412","796"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","3.4862115004","163"
"AT1G03760","9.962970189","238"
"AT1G03770","2.9415851736","86"
"AT1G03780","4.5743537043","228"
"AT1G03790","0.3324009947","9"
"AT1G03800","0.3936064172","5"
"AT1G03810","0","0"
"AT1G03820","21.752338269","322"
"AT1G03830","3.4974365525","198"
"AT1G03840","0.4134968482","12"
"AT1G03850","1.6365156952","31"
"AT1G03860","49.411426652","1337"
"AT1G03870","35.5313646798","633"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","87.0959663536","1811"
"AT1G03905","2.0875973657","47"
"AT1G03910","24.6897526044","1051"
"AT1G03920","0.8402957148","29"
"AT1G03930","22.5874864092","919"
"AT1G03935","0","1"
"AT1G03940","14.8787902212","388"
"AT1G03950","20.2931212697","353"
"AT1G03960","4.2817656921","186"
"AT1G03970","25.2526631375","499"
"AT1G03980","0.0994374107","4"
"AT1G03982","0","0"
"AT1G03990","1.1736627713","48"
"AT1G04000","13.0057807982","227"
"AT1G04010","6.0542212566","254"
"AT1G04020","6.1701617369","256"
"AT1G04030","2.6750737325","101"
"AT1G04040","57.4404692794","1063"
"AT1G04050","1.932923865","89"
"AT1G04070","5.956246004","65"
"AT1G04080","32.8220128817","1757"
"AT1G04090","0.2365244058","9"
"AT1G04100","3.1966867586","70"
"AT1G04110","1.3725502125","55"
"AT1G04120","17.5547441797","1638"
"AT1G04130","6.715314594","153"
"AT1G04140","36.8560012416","1996"
"AT1G04150","0.0764676633","4"
"AT1G04160","2.6061412503","203"
"AT1G04170","50.7411137985","1567"
"AT1G04171","0","0"
"AT1G04180","0.1835586325","4"
"AT1G04190","18.6395948067","431"
"AT1G04200","11.2430186843","523"
"AT1G04210","13.4965329771","930"
"AT1G04220","5.9919958076","196"
"AT1G04230","8.6975576153","208"
"AT1G04240","12.4280725033","256"
"AT1G04250","13.5219555805","253"
"AT1G04260","16.4305785217","237"
"AT1G04270","360.7780675751","4985"
"AT1G04280","11.9210604339","400"
"AT1G04290","18.7252560326","279"
"AT1G04295","0","1"
"AT1G04300","21.7577847428","1454"
"AT1G04310","4.3983843896","188"
"AT1G04320","0","0"
"AT1G04330","0.7780755426","9"
"AT1G04340","26.2882340081","382"
"AT1G04350","40.0719681089","1000"
"AT1G04360","0.6945409438","17"
"AT1G04370","0.2890363541","2"
"AT1G04380","0.2265846614","6"
"AT1G04390","3.2843883882","201"
"AT1G04400","77.4154694613","3353"
"AT1G04410","511.161376565","13062"
"AT1G04420","92.6335601348","2317"
"AT1G04425","0","101"
"AT1G04430","71.6652334459","3111"
"AT1G04440","36.8274311883","1354"
"AT1G04445","0.1119389348","1"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","193.0267736946","2168"
"AT1G04490","0.8606860323","26"
"AT1G04500","0.2157041108","7"
"AT1G04501","0","0"
"AT1G04510","32.015831082","1095"
"AT1G04520","10.9509324687","272"
"AT1G04530","29.8216251342","694"
"AT1G04540","0.546864464","17"
"AT1G04550","12.9798502388","315"
"AT1G04555","8.909337842","152"
"AT1G04560","0.0679488973","1"
"AT1G04570","0.5404307644","18"
"AT1G04580","0.1981842837","14"
"AT1G04590","17.1755527503","403"
"AT1G04600","0.425122217","39"
"AT1G04610","0.0334463484","1"
"AT1G04620","46.0365392492","1284"
"AT1G04625","0.0750598284","29"
"AT1G04630","41.7201668996","540"
"AT1G04635","1.788889224","21"
"AT1G04640","47.3680376208","1042"
"AT1G04645","0.1176038607","1"
"AT1G04650","0.563494735","30"
"AT1G04660","0.7216932569","16"
"AT1G04670","0","0"
"AT1G04680","61.38933759","2064"
"AT1G04684","0","0"
"AT1G04690","73.2465102512","1788"
"AT1G04700","0.3588037499","24"
"AT1G04710","16.3179596337","450"
"AT1G04720","0","0"
"AT1G04730","2.8242641627","142"
"AT1G04750","76.6169420166","1574"
"AT1G04760","2.453539368","29"
"AT1G04770","11.1591895843","228"
"AT1G04778","1.329000491","7"
"AT1G04780","26.0572999754","1272"
"AT1G04790","12.5490055732","498"
"AT1G04800","73.8901535605","1062"
"AT1G04810","23.1262255695","1320"
"AT1G04820","219.4559859517","6434"
"AT1G04830","8.8042553706","321"
"AT1G04840","0.6978535397","24"
"AT1G04850","73.0912853815","1987"
"AT1G04860","11.2521226892","664"
"AT1G04870","24.9143065881","673"
"AT1G04880","0.2196457738","6"
"AT1G04890","0","0"
"AT1G04900","8.0075071601","244"
"AT1G04910","17.0045418277","564"
"AT1G04920","1.3397822353","80"
"AT1G04930","2.721331635","66"
"AT1G04945","12.2319450042","621"
"AT1G04940","39.1562984231","769"
"AT1G04950","12.7498110909","519"
"AT1G04960","15.4900279773","447"
"AT1G04970","19.0974020135","597"
"AT1G04980","24.7264885541","680"
"AT1G04985","38.8478831482","683"
"AT1G04990","22.1891227633","715"
"AT1G05000","5.4707355926","116"
"AT1G05010","184.085219665","4341"
"AT1G05020","0.4331953311","18"
"AT1G05030","8.6866878636","268"
"AT1G05040","0","0"
"AT1G05055","6.4465153687","166"
"AT1G05060","18.3981312442","319"
"AT1G05065","1.383245409","6"
"AT1G05070","26.4315012132","420"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","3.2869197838","134"
"AT1G05100","3.42548981","75"
"AT1G05120","8.9558935635","424"
"AT1G05136","0","0"
"AT1G05140","43.1198568849","1120"
"AT1G05150","13.5906012299","677"
"AT1G05160","6.038884673","221"
"AT1G05170","8.4839051752","279"
"AT1G05180","23.352437199","820"
"AT1G05190","491.2400048651","7912"
"AT1G05200","12.4576259959","764"
"AT1G05205","28.3701895016","276"
"AT1G05210","6.4132287144","85"
"AT1G05220","0.356054998","6"
"AT1G05230","12.0734724573","639"
"AT1G05240","0.0909887348","2"
"AT1G05250","0","0"
"AT1G05260","2.114340377","45"
"AT1G05270","27.2876594321","662"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","5.9578504109","206"
"AT1G05310","2.2595422388","55"
"AT1G05320","9.947703485","467"
"AT1G05330","0.4209877332","3"
"AT1G05340","11.3577871979","152"
"AT1G05350","24.1383550414","685"
"AT1G05360","6.2797336865","180"
"AT1G05370","1.6094247259","41"
"AT1G05380","10.9000808438","781"
"AT1G05385","20.5595510657","269"
"AT1G05390","0","0"
"AT1G05400","0.7582851338","14"
"AT1G05410","9.8050024743","294"
"AT1G05420","0.7677926059","9"
"AT1G05430","27.8230674489","514"
"AT1G05440","1.9023021342","50"
"AT1G05450","0.7815646706","12"
"AT1G05460","4.2517889994","247"
"AT1G05470","5.8182503479","273"
"AT1G05490","0.2904815359","23"
"AT1G05500","20.8706165123","761"
"AT1G05510","0","0"
"AT1G05520","15.9731146185","719"
"AT1G05530","0.0424680608","1"
"AT1G05540","2.9734330445","67"
"AT1G05550","0.1319620833","4"
"AT1G05560","38.9421307508","1106"
"AT1G05562","0","43"
"AT1G05570","14.8527391004","1604"
"AT1G05575","35.7695573369","306"
"AT1G05577","0.1160378972","3"
"AT1G05580","0","0"
"AT1G05590","6.37941618","237"
"AT1G05600","3.1612649103","101"
"AT1G05610","0.2775932766","7"
"AT1G05615","0.1119389348","1"
"AT1G05620","15.3613602377","353"
"AT1G05630","9.5183507388","648"
"AT1G05640","1.3876506492","46"
"AT1G05650","0.0490264196","1"
"AT1G05660","0","0"
"AT1G05670","2.4228582952","139"
"AT1G05675","3.1519094986","82"
"AT1G05680","1.8370373811","49"
"AT1G05690","3.0098086851","86"
"AT1G05700","0.0681082147","6"
"AT1G05710","15.8224869861","433"
"AT1G05720","32.2427075642","434"
"AT1G05730","1.6222354535","33"
"AT1G05740","0","0"
"AT1G05750","3.2956057699","183"
"AT1G05760","0.2749036617","3"
"AT1G05770","0.8555011766","11"
"AT1G05780","8.5729507727","114"
"AT1G05785","9.871097588","141"
"AT1G05790","16.2772859029","698"
"AT1G05800","0.2871992586","7"
"AT1G05805","16.1446579947","417"
"AT1G05810","14.5240767945","224"
"AT1G05820","1.0531912619","38"
"AT1G05830","9.2172759484","634"
"AT1G05835","8.7144460767","79"
"AT1G05840","28.1585752694","836"
"AT1G05850","378.9231401864","9655"
"AT1G05860","6.8174238015","157"
"AT1G05870","10.44953713","273"
"AT1G05880","0.3029355531","12"
"AT1G05890","35.3689765459","1581"
"AT1G05894","0.2339448611","6"
"AT1G05900","9.1508412365","262"
"AT1G05910","7.604691655","522"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","20.7423132533","732"
"AT1G05950","2.5713832457","91"
"AT1G05960","17.724563668","1137"
"AT1G05970","7.8636775177","119"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","46.455081165","1269"
"AT1G06002","0","13"
"AT1G06010","22.2105945293","245"
"AT1G06020","0.0559694674","1"
"AT1G06030","0","0"
"AT1G06040","7.3674461356","166"
"AT1G06050","3.0529744112","74"
"AT1G06060","15.3186675429","299"
"AT1G06070","10.0049636239","327"
"AT1G06080","1.3333578697","28"
"AT1G06090","0.7191408492","14"
"AT1G06100","9.1663062436","142"
"AT1G06110","27.7108984365","751"
"AT1G06120","0","0"
"AT1G06130","23.4875683861","569"
"AT1G06135","0.106403493","1"
"AT1G06137","0","0"
"AT1G06140","0.8314319453","24"
"AT1G06150","8.5647133262","721"
"AT1G06149","0.4110587772","21"
"AT1G06148","0.2555556034","10"
"AT1G06160","2.7456901352","44"
"AT1G06170","0.0683888254","2"
"AT1G06180","7.2620383972","118"
"AT1G06190","60.9813618881","1547"
"AT1G06200","46.0227947809","774"
"AT1G06210","16.9637019755","487"
"AT1G06220","18.4471762843","1126"
"AT1G06225","0","0"
"AT1G06230","17.6822392516","1034"
"AT1G06240","13.5532669432","360"
"AT1G06250","1.991873389","64"
"AT1G06265","0","84"
"AT1G06260","0.0552771714","1"
"AT1G06270","2.4079390475","63"
"AT1G06280","0","0"
"AT1G06290","31.2619286625","1295"
"AT1G06310","0.0280658489","2"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","1.6671114234","33"
"AT1G06360","51.0864228917","1032"
"AT1G06380","5.4255732831","89"
"AT1G06390","49.076178979","1475"
"AT1G06400","59.1472956495","1030"
"AT1G06410","36.112429066","1969"
"AT1G06420","2.3805316112","42"
"AT1G06430","49.8778051869","1937"
