"Name","RPKM","Total gene reads"
"AT1G03270","3.0145696033","75"
"AT1G03280","22.6964899775","704"
"AT1G03290","34.3787801349","1206"
"AT1G03300","1.9031373758","66"
"AT1G03310","11.0942282355","529"
"AT1G03320","0.1894525894","2"
"AT1G03330","39.8793786479","462"
"AT1G03340","1.887009093","39"
"AT1G03350","25.1428724269","703"
"AT1G03360","4.571143254","92"
"AT1G03365","6.444227158","295"
"AT1G03370","18.2295212369","1104"
"AT1G03380","14.6070383154","870"
"AT1G03390","0","0"
"AT1G03400","33.5358673507","664"
"AT1G03410","11.7223789721","499"
"AT1G03430","18.1977067516","313"
"AT1G03440","6.8190999075","181"
"AT1G03445","0","1"
"AT1G03457","2.5567952245","76"
"AT1G03470","3.7772774701","79"
"AT1G03475","138.5321033746","3204"
"AT1G03490","0","0"
"AT1G03495","13.6934644747","382"
"AT1G03502","0","7"
"AT1G03506","0","1"
"AT1G03510","1.0223831019","21"
"AT1G03515","0","0"
"AT1G03520","6.0797523736","206"
"AT1G03530","3.5494499847","147"
"AT1G03540","0.7893340264","23"
"AT1G03550","6.0407214163","148"
"AT1G03545","0","0"
"AT1G03560","3.3977964856","122"
"AT1G03570","0","0"
"AT1G03590","12.3851201667","407"
"AT1G03600","255.3205184849","3171"
"AT1G03610","17.2850321781","476"
"AT1G03620","2.7020124836","41"
"AT1G03630","103.7114303384","2304"
"AT1G03640","0","0"
"AT1G03650","6.8109758797","89"
"AT1G03660","0.9691903303","5"
"AT1G03670","0.0339295156","1"
"AT1G03680","355.2885603893","5156"
"AT1G03687","7.6388540973","177"
"AT1G03700","0.0981305209","1"
"AT1G03710","1.4444812682","23"
"AT1G03720","0","0"
"AT1G03730","23.6395322356","402"
"AT1G03740","18.9484684514","940"
"AT1G03743","0","0"
"AT1G03746","0","1"
"AT1G03750","3.6750483579","159"
"AT1G03760","9.4068968265","207"
"AT1G03770","2.6120818594","71"
"AT1G03780","2.6794431524","123"
"AT1G03790","12.6964549408","318"
"AT1G03800","0.5105978325","6"
"AT1G03810","0","0"
"AT1G03820","20.7397714956","284"
"AT1G03830","3.2079640047","168"
"AT1G03840","0.3725001981","10"
"AT1G03850","4.7176363119","82"
"AT1G03860","44.9053254097","1126"
"AT1G03870","29.1869561028","481"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","81.7284712637","1569"
"AT1G03905","2.9722969358","59"
"AT1G03910","25.0093551504","987"
"AT1G03920","0.6577926192","23"
"AT1G03930","21.1135916399","792"
"AT1G03935","0","5"
"AT1G03940","15.4210656275","372"
"AT1G03950","23.504316393","379"
"AT1G03960","4.1734124089","168"
"AT1G03970","32.9882671093","603"
"AT1G03980","0.0537471403","2"
"AT1G03982","0","0"
"AT1G03990","0.7722876308","31"
"AT1G04000","13.3782674703","216"
"AT1G04010","5.4975998393","211"
"AT1G04020","4.9960328529","192"
"AT1G04030","1.9732421112","67"
"AT1G04040","51.223578043","876"
"AT1G04050","1.9017144694","84"
"AT1G04070","7.1322624684","72"
"AT1G04080","33.6959123014","1683"
"AT1G04090","0.2876497713","9"
"AT1G04100","3.7061096266","75"
"AT1G04110","0.7553689584","28"
"AT1G04120","20.1166659481","1738"
"AT1G04130","5.7788802598","122"
"AT1G04140","35.8820187654","1802"
"AT1G04150","0.0619975651","3"
"AT1G04160","2.663885161","191"
"AT1G04170","45.9905406341","1315"
"AT1G04171","0","0"
"AT1G04180","0","0"
"AT1G04190","16.9955588892","362"
"AT1G04200","12.1779041911","524"
"AT1G04210","14.0858903315","900"
"AT1G04220","5.6678076669","179"
"AT1G04230","8.489431114","187"
"AT1G04240","11.6223856381","218"
"AT1G04250","18.2575129302","317"
"AT1G04260","14.0146309621","187"
"AT1G04270","278.1411485548","3557"
"AT1G04280","8.515180373","268"
"AT1G04290","17.054088173","235"
"AT1G04295","0","3"
"AT1G04300","25.2520839115","1551"
"AT1G04310","5.0344532849","200"
"AT1G04320","0","0"
"AT1G04330","0.7476611119","8"
"AT1G04340","18.796306909","253"
"AT1G04350","42.013998107","983"
"AT1G04360","0.441656353","10"
"AT1G04370","0","0"
"AT1G04380","0.0979774312","2"
"AT1G04390","3.5717649328","185"
"AT1G04400","80.5115786625","3236"
"AT1G04410","538.2313597093","12722"
"AT1G04420","86.7555016583","2008"
"AT1G04425","0","66"
"AT1G04430","61.4518431655","2462"
"AT1G04440","41.3024186904","1414"
"AT1G04445","0.1210087349","1"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","128.9992329603","1357"
"AT1G04490","1.4344016888","40"
"AT1G04500","0.3497721538","9"
"AT1G04501","0","0"
"AT1G04510","32.1445362204","1020"
"AT1G04520","7.7035519142","179"
"AT1G04530","32.2843607356","697"
"AT1G04540","1.1475728695","33"
"AT1G04550","12.5426596881","279"
"AT1G04555","9.7649796344","157"
"AT1G04560","0","0"
"AT1G04570","0.5193057026","16"
"AT1G04580","5.7233239504","376"
"AT1G04590","14.9001731131","322"
"AT1G04600","0.5200369606","43"
"AT1G04610","0","0"
"AT1G04620","40.5158904111","1046"
"AT1G04625","0.162283032","32"
"AT1G04630","37.1763197723","447"
"AT1G04635","1.5654839704","17"
"AT1G04640","46.3409483554","943"
"AT1G04645","0.1271326587","1"
"AT1G04650","0.7106769056","35"
"AT1G04660","0.6338865949","13"
"AT1G04670","0.2703164996","3"
"AT1G04680","56.8269100987","1761"
"AT1G04684","0","0"
"AT1G04690","76.1631542884","1720"
"AT1G04700","0.4040371423","25"
"AT1G04710","16.1044797251","413"
"AT1G04720","0","0"
"AT1G04730","2.8380918895","133"
"AT1G04750","77.1345410241","1473"
"AT1G04760","2.2734310734","24"
"AT1G04770","13.386094314","254"
"AT1G04778","1.0262015262","5"
"AT1G04780","36.3844165655","1643"
"AT1G04790","13.5383218047","495"
"AT1G04800","55.5077935938","738"
"AT1G04810","25.1517623954","1328"
"AT1G04820","162.7802680194","4415"
"AT1G04830","9.7086050115","322"
"AT1G04840","0.8801295972","28"
"AT1G04850","73.0245788891","1833"
"AT1G04860","11.8882054158","648"
"AT1G04870","21.2818610316","531"
"AT1G04880","0.1582949802","4"
"AT1G04890","0","0"
"AT1G04900","6.6280545632","185"
"AT1G04910","16.2701744442","498"
"AT1G04920","0.814689825","45"
"AT1G04930","1.9166443835","44"
"AT1G04945","12.6123775007","618"
"AT1G04940","18.2119209338","331"
"AT1G04950","11.2524118997","423"
"AT1G04960","17.8739834428","479"
"AT1G04970","21.9848585785","636"
"AT1G04980","25.4289259538","649"
"AT1G04985","39.971634552","651"
"AT1G04990","23.7136301312","707"
"AT1G05000","8.8448309541","174"
"AT1G05010","260.2386882617","5665"
"AT1G05020","0.5723602878","22"
"AT1G05030","9.814155304","282"
"AT1G05040","0.0630557564","1"
"AT1G05055","7.346670017","176"
"AT1G05060","21.2691286946","340"
"AT1G05065","0.7476611119","3"
"AT1G05070","22.1996526279","325"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","5.0633683224","186"
"AT1G05100","10.220386332","207"
"AT1G05120","10.3944332105","457"
"AT1G05136","0","0"
"AT1G05140","42.4516925581","1020"
"AT1G05150","11.9791121071","552"
"AT1G05160","5.5610443436","189"
"AT1G05170","7.3104642055","222"
"AT1G05180","23.2126785222","761"
"AT1G05190","409.4656038712","6101"
"AT1G05200","11.1557710738","623"
"AT1G05205","21.5358615436","191"
"AT1G05210","5.4647230363","67"
"AT1G05220","0.3849041884","10"
"AT1G05230","8.6242072263","418"
"AT1G05240","0","0"
"AT1G05250","0.0459762324","2"
"AT1G05260","2.3376004988","45"
"AT1G05270","28.1392454854","638"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0.0867452119","1"
"AT1G05300","8.1371261386","259"
"AT1G05310","2.395647123","51"
"AT1G05320","9.9407959675","432"
"AT1G05330","1.5169935604","10"
"AT1G05340","121.7204908976","1415"
"AT1G05350","21.4620556679","563"
"AT1G05360","7.4711932852","197"
"AT1G05370","1.6973927947","40"
"AT1G05380","11.7832548163","777"
"AT1G05385","20.7100123551","248"
"AT1G05390","0","0"
"AT1G05400","1.0719478593","17"
"AT1G05410","8.3281378966","233"
"AT1G05420","0.5533350961","6"
"AT1G05430","24.6623059939","422"
"AT1G05440","0.7403167002","18"
"AT1G05450","2.5346717517","36"
"AT1G05460","3.5542147792","191"
"AT1G05470","4.0999339313","177"
"AT1G05490","0.4505470875","33"
"AT1G05500","22.085413168","746"
"AT1G05510","0","1"
"AT1G05520","16.1744598785","673"
"AT1G05530","0","0"
"AT1G05540","3.807773285","77"
"AT1G05550","0.1069906872","5"
"AT1G05560","49.671885509","1305"
"AT1G05562","0","12"
"AT1G05570","13.6270866891","1357"
"AT1G05575","33.865889239","268"
"AT1G05577","0.1254398137","3"
"AT1G05580","0","0"
"AT1G05590","5.3932644827","186"
"AT1G05600","3.8707341519","115"
"AT1G05610","0.7716475094","19"
"AT1G05615","0.1210087349","1"
"AT1G05620","15.2060822611","326"
"AT1G05630","7.6566036092","478"
"AT1G05640","1.6334252318","50"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.4307398166","130"
"AT1G05675","2.5659849548","63"
"AT1G05680","13.1564714242","318"
"AT1G05690","3.707678478","98"
"AT1G05700","0.0981688682","7"
"AT1G05710","18.8018894177","486"
"AT1G05720","26.3421470024","328"
"AT1G05730","1.8084787105","34"
"AT1G05740","0.4301611877","3"
"AT1G05750","3.2706117829","168"
"AT1G05760","2.1793024209","23"
"AT1G05770","1.0088921028","12"
"AT1G05780","8.0978767997","105"
"AT1G05785","9.0417538361","125"
"AT1G05790","18.3821403781","732"
"AT1G05800","0.4435277783","10"
"AT1G05805","26.0028664612","607"
"AT1G05810","12.3364083469","179"
"AT1G05820","1.4770061751","53"
"AT1G05830","9.551680021","599"
"AT1G05835","3.6232807732","30"
"AT1G05840","25.9277249204","714"
"AT1G05850","344.4421121501","8116"
"AT1G05860","6.7289500074","145"
"AT1G05870","8.7250546404","209"
"AT1G05880","0.109160255","6"
"AT1G05890","39.6287059755","1641"
"AT1G05894","0.7165503811","17"
"AT1G05900","8.3544078186","213"
"AT1G05910","8.1889944619","515"
"AT1G05920","0.0425210111","1"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","23.7079323022","764"
"AT1G05950","2.3826243217","81"
"AT1G05960","17.0355009391","1008"
"AT1G05970","8.5008283251","118"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","46.3408554593","1171"
"AT1G06002","0","2"
"AT1G06010","19.6447071305","202"
"AT1G06020","0.3025218372","5"
"AT1G06030","0.0615117859","1"
"AT1G06040","54.3593608439","1133"
"AT1G06050","6.8433525577","152"
"AT1G06060","22.9810238817","413"
"AT1G06070","9.720779338","294"
"AT1G06080","0.9266095092","18"
"AT1G06090","0.888467316","16"
"AT1G06100","3.6984303003","53"
"AT1G06110","24.5351399672","612"
"AT1G06120","0","0"
"AT1G06130","23.7660082054","534"
"AT1G06135","0.9201982916","8"
"AT1G06137","0","0"
"AT1G06140","0.711548679","19"
"AT1G06150","7.7436109226","609"
"AT1G06149","0.4443646231","22"
"AT1G06148","0.245566113","11"
"AT1G06160","1.4840791996","22"
"AT1G06170","0.2587549934","7"
"AT1G06180","6.4731712059","100"
"AT1G06190","47.5512467188","1113"
"AT1G06200","46.004234344","717"
"AT1G06210","17.7332072039","472"
"AT1G06220","17.3183889737","979"
"AT1G06225","0","0"
"AT1G06230","18.8523151342","1012"
"AT1G06240","11.02971622","272"
"AT1G06250","1.8392463353","53"
"AT1G06265","0","101"
"AT1G06260","0.7768277205","13"
"AT1G06270","2.2724962744","56"
"AT1G06280","0","0"
"AT1G06290","38.7663073548","1475"
"AT1G06310","0.0606797424","2"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","3.713600236","68"
"AT1G06360","9.049814709","170"
"AT1G06380","6.1946822034","94"
"AT1G06390","43.4821473354","1212"
"AT1G06400","58.8901474012","962"
"AT1G06410","41.9419417179","2132"
"AT1G06420","1.5317934976","25"
"AT1G06430","102.1567008954","3682"
"AT1G06440","1.9156580165","51"
"AT1G06450","2.5940589883","57"
"AT1G06460","126.7852733853","2481"
"AT1G06470","17.418294645","542"
"AT1G06475","2.1578067534","19"
"AT1G06480","0","0"
"AT1G06490","1.1845767442","119"
"AT1G06500","9.6783847875","141"
"AT1G06515","16.5321065867","189"
"AT1G06510","15.6050627895","288"
"AT1G06520","9.2237770861","293"
"AT1G06530","53.7242588824","858"
"AT1G06540","0.3071077428","2"
"AT1G06550","25.41090468","645"
"AT1G06560","6.9093181789","230"
"AT1G06570","34.0286841214","844"
"AT1G06580","1.1018163755","36"
"AT1G06590","4.006153226","203"
"AT1G06610","0","0"
"AT1G06620","39.3251226953","830"
"AT1G06630","8.5855606504","404"
"AT1G06640","197.6023756249","4753"
"AT1G06645","15.9784546934","347"
"AT1G06650","61.6028776165","1336"
"AT1G06660","1.1863713512","32"
"AT1G06670","8.5829867772","708"
"AT1G06680","1495.6362022805","27261"
"AT1G06690","44.4914880257","994"
"AT1G06700","50.8770665761","1496"
"AT1G06710","1.5618198769","85"
"AT1G06720","7.7280804022","478"
"AT1G06730","8.6801631531","272"
"AT1G06750","0.2719945145","13"
"AT1G06760","126.2984818509","2199"
"AT1G06770","5.1576404473","183"
"AT1G06780","6.7007421034","263"
"AT1G06790","5.7959183718","134"
"AT1G06800","5.7915008492","190"
"AT1G06810","0","0"
"AT1G06820","20.7041163142","670"
"AT1G06830","34.1999439319","275"
"AT1G06840","6.0283638543","321"
"AT1G06850","7.9053398688","184"
"AT1G06860","0","0"
"AT1G06870","13.1042345925","354"
"AT1G06880","0","0"
"AT1G06890","45.6030259802","1264"
"AT1G06900","15.8986969995","869"
"AT1G06910","3.7402627877","99"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","48.8366643263","2589"
"AT1G06960","13.624733486","228"
"AT1G06970","0","0"
"AT1G06980","0.3175905608","4"
"AT1G06990","0","0"
"AT1G07000","35.4976493143","1147"
"AT1G07010","30.9774185024","826"
"AT1G07020","19.9405877568","218"
"AT1G07025","0.1253563541","1"
"AT1G07030","19.1769760084","458"
"AT1G07040","36.8352466195","986"
"AT1G07050","23.2214745353","314"
"AT1G07051","0","0"
"AT1G07060","0.0856801274","1"
"AT1G07070","19.5510130069","179"
"AT1G07080","57.4409985304","1121"
"AT1G07090","9.7901584413","147"
"AT1G07100","0","0"
"AT1G07110","71.8866890595","3102"
"AT1G07119","0","13"
"AT1G07120","0.6309473989","15"
"AT1G07128","0","64"
"AT1G07130","8.5879570727","131"
"AT1G07135","428.0421149499","4989"
"AT1G07140","113.6089110179","2596"
"AT1G07150","4.0263499545","108"
"AT1G07160","3.7854184516","88"
"AT1G07170","15.9191844025","239"
"AT1G07175","0.2343415425","1"
"AT1G07180","5.9010031385","168"
"AT1G07190","0","0"
"AT1G07200","16.686407413","927"
"AT1G07210","28.6472257624","547"
"AT1G07220","14.7856649096","424"
"AT1G07230","24.5792684071","808"
"AT1G07240","19.8533303661","557"
"AT1G07250","21.9642831274","583"
"AT1G07260","2.1832051009","60"
"AT1G07270","0.5378431714","14"
"AT1G07280","82.4079512874","2894"
"AT1G07290","0.8700056575","16"
"AT1G07300","5.1268190532","60"
"AT1G07310","23.2973878209","539"
"AT1G07320","195.1476243079","4317"
"AT1G07330","0.0610335602","2"
"AT1G07340","0.2980001585","8"
"AT1G07350","24.8867094345","648"
"AT1G07360","22.756520096","612"
"AT1G07370","10.8450979631","177"
"AT1G07380","5.6898927698","214"
"AT1G07390","2.1111922245","119"
"AT1G07400","5.9263138137","77"
"AT1G07410","3.1609725421","41"
"AT1G07420","21.5262994347","496"
"AT1G07430","5.0464038947","147"
"AT1G07440","69.8942549153","1411"
"AT1G07450","0.8373804454","13"
"AT1G07460","0","0"
"AT1G07470","26.1341101283","662"
"AT1G07473","0.271876768","4"
"AT1G07476","0","0"
"AT1G07480","15.4424951444","518"
"AT1G07485","0.2846081574","3"
"AT1G07490","0.5869489103","6"
"AT1G07500","1.9538877058","9"
"AT1G07510","13.7362544774","646"
"AT1G07520","9.0199543958","322"
"AT1G07530","17.4191357445","779"
"AT1G07540","0.0331767213","1"
"AT1G07550","0.0232605679","1"
"AT1G07560","0","0"
"AT1G07570","3.9018942956","117"
"AT1G07580","0","0"
"AT1G07590","254.3263798636","9655"
"AT1G07600","1.8203922725","4"
"AT1G07610","97.434803462","716"
"AT1G07615","5.2336277835","136"
"AT1G07620","4.221572143","138"
"AT1G07630","14.5448251586","543"
"AT1G07640","16.9739279465","501"
"AT1G07650","23.4992753981","1308"
"AT1G07645","0","0"
"AT1G07660","29.3433524264","339"
"AT1G07670","21.390123728","1208"
"AT1G07680","0","0"
"AT1G07690","0","1"
"AT1G07700","30.4373389768","789"
"AT1G07705","10.3106683146","431"
"AT1G07702","0","1"
"AT1G07710","0.3848255723","10"
"AT1G07720","49.7121909754","1424"
"AT1G07725","0.8129907237","32"
"AT1G07728","0","324"
"AT1G07740","2.6699771537","114"
"AT1G07730","0.0536782337","1"
"AT1G07745","3.6329171582","102"
"AT1G07747","0","0"
"AT1G07750","29.4918997023","666"
"AT1G07760","0","0"
"AT1G07770","225.5060938369","2620"
"AT1G07780","6.1483339006","164"
"AT1G07790","39.0260639659","453"
"AT1G07795","0.0920872924","1"
"AT1G07810","21.5208449698","1201"
"AT1G07820","71.5548454336","834"
"AT1G07830","18.9888330404","259"
"AT1G07840","9.393866198","229"
"AT1G07850","0.1158736779","3"
"AT1G07870","9.2078264213","336"
"AT1G07860","0","0"
"AT1G07880","5.1631537028","116"
"AT1G07885","0","2"
"AT1G07890","395.4871428499","10014"
"AT1G07900","7.1962382023","69"
"AT1G07901","4.1048061047","10"
"AT1G07910","5.151127247","337"
"AT1G07920","259.6325545189","7372"
"AT1G07930","286.0393358604","8231"
"AT1G07940","191.8171034975","6208"
"AT1G07950","17.6733561333","226"
"AT1G07960","16.6791315344","346"
"AT1G07970","7.8181884227","305"
"AT1G07980","15.9531063762","262"
"AT1G07985","1.923410477","23"
"AT1G07990","17.8573902204","830"
"AT1G08000","6.8001336727","175"
"AT1G08005","0.373830556","1"
"AT1G08010","8.4628874797","191"
"AT1G08030","10.1834362729","311"
"AT1G08032","0","0"
"AT1G08035","0.3259698966","4"
"AT1G08040","17.8665224334","466"
"AT1G08050","7.5835129697","279"
"AT1G08060","4.0788941269","430"
"AT1G08065","0","0"
"AT1G08070","0.9626059386","37"
"AT1G08080","0","0"
"AT1G08090","0.8263622816","25"
"AT1G08100","0","0"
"AT1G08110","62.4469845507","1234"
"AT1G08115","0","15"
"AT1G08120","0.0599842726","1"
"AT1G08125","12.3682054286","261"
"AT1G08130","9.5998034482","419"
"AT1G08135","0","0"
"AT1G08140","0.0231405797","1"
"AT1G08150","0","0"
"AT1G08160","9.7253017918","142"
"AT1G08165","1.4605472884","11"
"AT1G08170","0.0857971768","1"
"AT1G08180","4.7959061871","42"
"AT1G08190","26.6416650149","1438"
