"Name","RPKM","Total gene reads"
"AT1G02660","32.5719672383","1554"
"AT1G02670","0.5925135717","27"
"AT1G02680","14.3353304856","240"
"AT1G02690","8.6251123339","306"
"AT1G02700","0.4261077301","10"
"AT1G02710","1.6967434099","9"
"AT1G02720","5.2021135828","176"
"AT1G02730","15.7722880754","1108"
"AT1G02740","13.3098093113","337"
"AT1G02750","15.8000746334","300"
"AT1G02760","0","0"
"AT1G02770","0.5405061109","12"
"AT1G02780","651.099637671","12251"
"AT1G02790","0","0"
"AT1G02800","2.1770385022","71"
"AT1G02810","1.8997116667","66"
"AT1G02813","0","0"
"AT1G02816","17.4534190801","321"
"AT1G02820","0.8920548009","11"
"AT1G02830","0","0"
"AT1G02840","61.3662629639","1814"
"AT1G02850","34.9117810713","1169"
"AT1G02860","8.028493208","229"
"AT1G02870","18.4823596114","287"
"AT1G02880","16.8302420045","518"
"AT1G02890","26.4280142356","1996"
"AT1G02900","5.969371893","63"
"AT1G02910","41.9652485379","1207"
"AT1G02920","408.6430714121","6918"
"AT1G02930","703.7319368132","13934"
"AT1G02940","1.8500591785","26"
"AT1G02950","5.3091648634","90"
"AT1G02952","0","1"
"AT1G02960","9.3532024538","310"
"AT1G02965","0","0"
"AT1G02970","1.3005928293","44"
"AT1G02980","0","0"
"AT1G02990","7.8815274814","650"
"AT1G03000","9.0786719164","517"
"AT1G03010","1.2284346841","48"
"AT1G03020","1.7754488756","10"
"AT1G03022","0","0"
"AT1G03030","14.5209277403","377"
"AT1G03040","41.6735408667","1126"
"AT1G03050","0.775425728","28"
"AT1G03055","2.0982427056","42"
"AT1G03060","10.0414167602","2069"
"AT1G03070","0.6062029862","15"
"AT1G03080","23.1075785453","2419"
"AT1G03090","12.1890765071","587"
"AT1G03100","1.0570591571","50"
"AT1G03103","0","0"
"AT1G03106","0.2940051997","5"
"AT1G03110","6.0684252264","174"
"AT1G03120","0.2997889085","3"
"AT1G03130","67.5926523656","1099"
"AT1G03140","29.3886619591","773"
"AT1G03150","16.0227689708","218"
"AT1G03160","15.3716050986","839"
"AT1G03170","0.4168005338","8"
"AT1G03180","1.9763268804","55"
"AT1G03190","5.0287939534","257"
"AT1G03200","11.9697535102","96"
"AT1G03210","30.6484542307","529"
"AT1G03220","157.0541187689","4380"
"AT1G03230","24.6547436232","675"
"AT1G03240","0.8119018854","7"
"AT1G03250","19.54092285","437"
"AT1G03260","8.1962557663","200"
"AT1G03270","2.011583576","55"
"AT1G03280","27.5316923846","990"
"AT1G03290","54.9113806198","2210"
"AT1G03300","1.5534516168","58"
"AT1G03310","5.2355013238","286"
"AT1G03320","0.0827471648","1"
"AT1G03330","36.1208470824","485"
"AT1G03340","2.0287717814","48"
"AT1G03350","24.2127345943","775"
"AT1G03360","6.5104474195","150"
"AT1G03365","6.2483154416","325"
"AT1G03370","32.2996499325","2256"
"AT1G03380","10.084378348","688"
"AT1G03390","0.1187475547","3"
"AT1G03400","42.832704123","973"
"AT1G03410","10.3020220162","501"
"AT1G03430","28.3138193803","547"
"AT1G03440","5.0023564959","152"
"AT1G03445","0.0804713902","4"
"AT1G03457","4.8758671958","158"
"AT1G03470","6.4672184663","149"
"AT1G03475","133.8193092129","3542"
"AT1G03490","0","0"
"AT1G03495","14.1537325087","452"
"AT1G03502","0","4"
"AT1G03506","0","0"
"AT1G03510","1.6160713718","38"
"AT1G03515","0","0"
"AT1G03520","5.5535342862","210"
"AT1G03530","3.311509085","157"
"AT1G03540","1.0792400706","36"
