"Name","RPKM","Total gene reads"
"AT1G02190","0.3266741433","10"
"AT1G02205","37.3034148055","1274"
"AT1G02210","0","0"
"AT1G02220","4.1972677807","82"
"AT1G02230","0.8536741789","13"
"AT1G02250","0","0"
"AT1G02260","12.99981943","399"
"AT1G02270","16.5706601062","401"
"AT1G02280","66.5723226284","1103"
"AT1G02290","3.4341450678","82"
"AT1G02300","14.5212380819","268"
"AT1G02305","82.7921137808","1642"
"AT1G02310","4.4940961424","91"
"AT1G02320","0.4828999411","1"
"AT1G02330","22.0070922114","328"
"AT1G02335","14.5044104902","170"
"AT1G02340","0.39657146","7"
"AT1G02350","1.3425303327","14"
"AT1G02360","12.0767973398","172"
"AT1G02370","2.9072883825","72"
"AT1G02380","2.216342727","36"
"AT1G02390","10.6618159523","275"
"AT1G02391","0","0"
"AT1G02400","17.2296823642","358"
"AT1G02405","0","0"
"AT1G02410","20.583609989","341"
"AT1G02420","1.7313729595","36"
"AT1G02430","0.6101973468","15"
"AT1G02440","0.2477706504","2"
"AT1G02450","8.5288520095","65"
"AT1G02460","2.0843620172","54"
"AT1G02470","11.0404946209","150"
"AT1G02475","78.8566767097","1047"
"AT1G02480","0","0"
"AT1G02490","0","0"
"AT1G02500","245.233789262","5299"
"AT1G02510","0","0"
"AT1G02520","0.4584493112","25"
"AT1G02530","0.0177554506","1"
"AT1G02540","0","0"
"AT1G02550","0","0"
"AT1G02560","247.3668452152","4675"
"AT1G02570","0","0"
"AT1G02575","0","0"
"AT1G02580","0","1"
"AT1G02590","0","0"
"AT1G02600","0","0"
"AT1G02610","5.6061745562","75"
"AT1G02620","0.516639675","5"
"AT1G02630","0.264709601","7"
"AT1G02640","6.6755684194","244"
"AT1G02650","0.230176042","5"
"AT1G02660","7.1829746699","268"
"AT1G02670","0.4530298416","19"
"AT1G02680","15.3399262433","197"
"AT1G02690","5.4520399019","149"
"AT1G02700","0.9648622124","18"
"AT1G02710","4.6348437645","19"
"AT1G02720","5.0676861938","132"
"AT1G02730","11.5486260172","627"
"AT1G02740","6.942556166","133"
"AT1G02750","15.1910663468","225"
"AT1G02760","0","0"
"AT1G02770","0.3496861642","6"
"AT1G02780","592.1950454108","8613"
"AT1G02790","0","0"
"AT1G02800","1.0865248675","28"
"AT1G02810","0.5586539193","15"
"AT1G02813","0","0"
"AT1G02816","22.0205244693","313"
"AT1G02820","1.6159480956","14"
"AT1G02830","0","0"
"AT1G02840","64.7070773636","1483"
"AT1G02850","32.0697491366","831"
"AT1G02860","8.1889261599","181"
"AT1G02870","23.3252701083","279"
"AT1G02880","18.9493726586","458"
"AT1G02890","22.459230884","1313"
"AT1G02900","7.2334908274","59"
"AT1G02910","57.5367371044","1282"
"AT1G02920","150.4909376416","1965"
"AT1G02930","415.8426992713","6360"
"AT1G02940","2.4859012532","27"
"AT1G02950","6.4116650243","84"
"AT1G02952","0","0"
"AT1G02960","13.1873416012","326"
"AT1G02965","0","0"
"AT1G02970","2.2948154528","62"
"AT1G02980","0","0"
"AT1G02990","6.0035767372","384"
"AT1G03000","10.0983724133","448"
"AT1G03010","1.3865831086","43"
"AT1G03020","10.5675385167","46"
"AT1G03022","0","0"
"AT1G03030","16.5194863863","325"
"AT1G03040","38.6134222126","832"
"AT1G03050","0","0"
"AT1G03055","3.178490657","48"
"AT1G03060","6.8888854919","1098"
"AT1G03070","0.5882841824","11"
"AT1G03080","21.7191320262","1756"
"AT1G03090","14.2190499155","533"
"AT1G03100","1.6413015339","60"
"AT1G03103","0","0"
"AT1G03106","0.3043356542","4"
"AT1G03110","5.718844443","126"
"AT1G03120","0.1293010771","1"
"AT1G03130","138.7097598725","1743"
"AT1G03140","28.1387100809","576"
"AT1G03150","13.5666936344","145"
"AT1G03160","22.56246777","945"
"AT1G03170","0.2696535284","4"
"AT1G03180","2.0836536484","44"
"AT1G03190","4.4318399141","177"
"AT1G03200","9.5186163388","59"
"AT1G03210","34.8747981846","463"
"AT1G03220","63.7948696686","1375"
"AT1G03230","15.8797562519","336"
"AT1G03240","0.4502301776","3"
"AT1G03250","18.1620444399","313"
"AT1G03260","9.6460350845","188"
"AT1G03270","2.508182294","56"
"AT1G03280","20.8365863061","573"
"AT1G03290","38.6315550868","1204"
"AT1G03300","2.1863636677","63"
"AT1G03310","11.5788130037","484"
"AT1G03320","0.3212049382","3"
"AT1G03330","40.6753404926","418"
"AT1G03340","2.0781811024","38"
"AT1G03350","26.2762467946","650"
"AT1G03360","6.5145647116","116"
"AT1G03365","7.3839760033","298"
"AT1G03370","20.3786593872","1090"
"AT1G03380","12.5538457354","663"
"AT1G03390","0","0"
"AT1G03400","43.9931223032","772"
"AT1G03410","14.1865514368","535"
"AT1G03430","22.6463583105","351"
"AT1G03440","7.7927362419","183"
"AT1G03445","0","0"
"AT1G03457","3.0120330041","74"
"AT1G03470","4.2694240983","77"
"AT1G03475","166.92563675","3412"
"AT1G03490","0","0"
"AT1G03495","16.3284676999","403"
"AT1G03502","0","2"
"AT1G03506","0","0"
"AT1G03510","1.2656470549","23"
"AT1G03515","0","0"
"AT1G03520","6.7323608003","202"
"AT1G03530","4.5031672707","165"
"AT1G03540","0.8145967859","21"
"AT1G03550","7.6177657639","162"
"AT1G03545","0","0"
"AT1G03560","3.0220328021","96"
"AT1G03570","0","0"
"AT1G03590","11.5179953498","331"
"AT1G03600","233.6177049625","2567"
"AT1G03610","14.9177161503","353"
"AT1G03620","2.8889769732","37"
"AT1G03630","102.9148456233","2023"
"AT1G03640","0","0"
"AT1G03650","7.1612904253","81"
"AT1G03660","2.1909349179","10"
"AT1G03670","0","0"
"AT1G03680","370.6888532412","4761"
"AT1G03687","8.8794186127","182"
"AT1G03700","0","0"
"AT1G03710","0.0709862913","1"
"AT1G03720","0","0"
"AT1G03730","16.6831077963","251"
"AT1G03740","16.9505826369","740"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","3.7040927274","142"
"AT1G03760","10.7352640305","211"
"AT1G03770","3.3802995876","79"
"AT1G03780","3.0777961906","127"
"AT1G03790","0.7220474644","16"
"AT1G03800","0.2885621599","3"
"AT1G03810","0","0"
"AT1G03820","25.3404551645","307"
"AT1G03830","3.3669387197","156"
"AT1G03840","0.6315506347","16"
"AT1G03850","2.8661131715","43"
"AT1G03860","55.6781788948","1235"
"AT1G03870","29.0117886348","423"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","91.1919051526","1546"
"AT1G03905","2.6752064221","48"
"AT1G03910","25.4180434929","888"
"AT1G03920","0.8851158521","25"
"AT1G03930","21.4659144472","723"
"AT1G03935","0","3"
"AT1G03940","16.5868957983","354"
"AT1G03950","24.5830769412","353"
"AT1G03960","4.4598717072","159"
"AT1G03970","25.3522469073","410"
"AT1G03980","0.151874821","5"
"AT1G03982","0","0"
"AT1G03990","0.9352607555","32"
"AT1G04000","10.2209058537","146"
"AT1G04010","5.4149609484","184"
"AT1G04020","7.2434991164","247"
"AT1G04030","2.6148796377","76"
"AT1G04040","47.680349969","721"
"AT1G04050","2.096417576","79"
"AT1G04070","7.2777743488","65"
"AT1G04080","36.2323417618","1590"
"AT1G04090","0.1445013564","4"
"AT1G04100","3.3964732699","62"
"AT1G04110","1.4026500866","46"
"AT1G04120","20.0170564176","1528"
"AT1G04130","7.7194217959","146"
"AT1G04140","34.1141126219","1519"
"AT1G04150","0.0467168749","2"
"AT1G04160","2.2858121795","146"
"AT1G04170","49.2905369318","1248"
"AT1G04171","0","0"
"AT1G04180","0","0"
"AT1G04190","20.7531136602","394"
"AT1G04200","15.3600813262","580"
"AT1G04210","13.3388690953","754"
"AT1G04220","10.9026030422","304"
"AT1G04230","8.3058087978","166"
"AT1G04240","13.7995422045","234"
"AT1G04250","12.6691265134","194"
"AT1G04260","16.0100346818","189"
"AT1G04270","356.528648257","4034"
"AT1G04280","12.5378384705","345"
"AT1G04290","20.1141793645","242"
"AT1G04295","0","0"
"AT1G04300","24.1667244121","1316"
"AT1G04310","5.0868718896","178"
"AT1G04320","0","0"
"AT1G04330","0.6338061727","6"
"AT1G04340","22.5942114955","270"
"AT1G04350","37.0170895979","759"
"AT1G04360","0.7488005416","15"
"AT1G04370","0","0"
"AT1G04380","0.1661145663","3"
"AT1G04390","3.4844320394","175"
"AT1G04400","75.7922130958","2695"
"AT1G04410","570.0428799887","11924"
"AT1G04420","91.4499256716","1871"
"AT1G04425","0","107"
"AT1G04430","64.7053201656","2294"
"AT1G04440","40.2794957986","1213"
"AT1G04445","0.1367751278","1"
"AT1G04450","0","0"
"AT1G04470","0.0214654646","1"
"AT1G04480","174.3984194659","1614"
"AT1G04490","1.3145609507","31"
"AT1G04500","0.5271259258","13"
"AT1G04501","0","0"
"AT1G04510","34.367796814","966"
"AT1G04520","9.1991936803","189"
"AT1G04530","37.0682852709","707"
"AT1G04540","0.9433394198","24"
"AT1G04550","16.3186876645","323"
"AT1G04555","9.978903575","141"
"AT1G04560","0","0"
"AT1G04570","0.5502813282","15"
"AT1G04580","1.1588892592","67"
"AT1G04590","15.634822483","298"
"AT1G04600","0.7108197862","52"
"AT1G04610","0.0408671798","1"
"AT1G04620","40.6770420235","932"
"AT1G04625","0.4585677735","45"
"AT1G04630","42.8776256418","457"
"AT1G04635","1.3531111253","13"
"AT1G04640","49.6570770409","894"
"AT1G04645","0.143696946","1"
"AT1G04650","0.5967163191","26"
"AT1G04660","1.1573851849","21"
"AT1G04670","0","0"
"AT1G04680","60.7979312728","1660"
"AT1G04684","0","0"
"AT1G04690","77.006330182","1541"
"AT1G04700","0.4384125044","24"
"AT1G04710","17.2236330713","396"
"AT1G04720","0","0"
"AT1G04730","2.8433399818","119"
"AT1G04750","85.993460315","1450"
"AT1G04760","0.9636148146","9"
"AT1G04770","10.4057411063","175"
"AT1G04778","0.2319813442","1"
"AT1G04780","27.7086828328","1108"
"AT1G04790","13.4088665759","437"
"AT1G04800","65.1203582835","766"
"AT1G04810","23.4548483015","1097"
"AT1G04820","200.1204842778","4804"
"AT1G04830","9.9661442987","296"
"AT1G04840","0.7461021612","21"
"AT1G04850","73.0621778004","1634"
"AT1G04860","11.9418132009","576"
"AT1G04870","24.8701173873","549"
"AT1G04880","0.2236493111","5"
"AT1G04890","0","0"
"AT1G04900","8.351328393","207"
"AT1G04910","17.8678053348","487"
"AT1G04920","1.0845412053","53"
"AT1G04930","2.6701727758","53"
"AT1G04945","15.3440824214","637"
"AT1G04940","24.1403293047","388"
"AT1G04950","11.0450166123","368"
"AT1G04960","15.9070539013","376"
"AT1G04970","21.6152028995","547"
"AT1G04980","38.2336710421","864"
"AT1G04985","41.8197184634","612"
"AT1G04990","25.7605311883","681"
"AT1G05000","7.2760948624","132"
"AT1G05010","230.7054468562","4449"
"AT1G05020","0.4704973743","16"
"AT1G05030","10.1351984263","259"
"AT1G05040","0","0"
"AT1G05055","7.1650601553","151"
"AT1G05060","20.2108821499","293"
"AT1G05065","1.6901497938","6"
"AT1G05070","26.8728035633","358"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","3.7819193406","120"
"AT1G05100","6.3061721081","113"
"AT1G05120","9.097474174","352"
"AT1G05136","0","0"
"AT1G05140","47.2771522843","1005"
"AT1G05150","13.00025377","530"
"AT1G05160","7.0029786933","209"
"AT1G05170","10.1033398786","271"
"AT1G05180","25.8543208166","751"
"AT1G05190","422.197610849","5571"
"AT1G05200","12.835539205","655"
"AT1G05205","23.5771344667","188"
"AT1G05210","6.729869179","73"
"AT1G05220","0.3625448996","13"
"AT1G05230","10.4831075083","450"
"AT1G05240","0","2"
"AT1G05250","0.0519665383","1"
"AT1G05260","3.0531738211","52"
"AT1G05270","27.4521299844","547"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","8.4160835656","237"
"AT1G05310","2.4423106968","46"
"AT1G05320","9.0045480509","350"
"AT1G05330","0.3429289437","2"
"AT1G05340","28.5542606517","299"
"AT1G05350","30.3229701792","707"
"AT1G05360","7.5873028788","179"
"AT1G05370","2.0624395457","45"
"AT1G05380","10.7268936382","625"
"AT1G05385","19.4118008491","206"
"AT1G05390","0","0"
"AT1G05400","0.7127137685","10"
"AT1G05410","9.33172257","231"
"AT1G05420","0.6254298797","6"
"AT1G05430","27.6094760134","417"
"AT1G05440","1.1621855164","25"
"AT1G05450","1.1141346174","14"
"AT1G05460","3.4073419843","162"
"AT1G05470","4.5551292292","177"
"AT1G05490","0.3394996542","22"
"AT1G05500","22.54067071","673"
"AT1G05510","0.0724349912","1"
"AT1G05520","18.1720513795","667"
"AT1G05530","0","0"
"AT1G05540","2.4034728564","43"
"AT1G05550","0.1209306496","3"
"AT1G05560","50.7229318123","1179"
"AT1G05562","0","32"
"AT1G05570","17.5899267902","1554"
"AT1G05575","18.8535019254","132"
"AT1G05577","0","0"
"AT1G05580","0","0"
"AT1G05590","5.9627152276","180"
"AT1G05600","2.798460125","73"
"AT1G05610","0.2422740319","5"
"AT1G05615","0","0"
"AT1G05620","16.3688604167","306"
"AT1G05630","11.3928615731","629"
"AT1G05640","2.1476744195","57"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.7474442193","129"
"AT1G05675","3.5184096177","74"
"AT1G05680","4.9101189662","106"
"AT1G05690","2.6512952187","63"
"AT1G05700","0.0832195678","4"
"AT1G05710","18.0048389678","403"
"AT1G05720","30.9543802392","343"
"AT1G05730","1.548566565","25"
"AT1G05740","0","0"
"AT1G05750","3.1246290671","142"
"AT1G05760","1.3435891105","12"
"AT1G05770","1.0453135271","11"
"AT1G05780","7.8308659502","91"
"AT1G05785","9.8515345959","120"
"AT1G05790","16.6217395952","588"
"AT1G05800","0.4010524934","8"
"AT1G05805","18.0828236888","375"
"AT1G05810","13.4683811695","170"
"AT1G05820","1.3564259492","39"
"AT1G05830","10.4605488421","582"
"AT1G05835","5.8700202455","44"
"AT1G05840","30.978116539","751"
"AT1G05850","359.9264325472","7510"
"AT1G05860","7.6056740722","149"
"AT1G05870","10.7670482167","230"
"AT1G05880","0.3701486802","10"
"AT1G05890","35.0289071418","1300"
"AT1G05894","0.2382090313","5"
"AT1G05900","9.4429149963","213"
"AT1G05910","7.365142861","411"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","23.2021688831","661"
"AT1G05950","3.1073765665","98"
"AT1G05960","16.7569155519","875"
"AT1G05970","9.6084128302","116"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","44.9982413916","1006"
"AT1G06002","0","6"
"AT1G06010","20.6342458241","187"
"AT1G06020","0.2735502556","4"
"AT1G06030","0","0"
"AT1G06040","7.9717225569","147"
"AT1G06050","3.6206300065","78"
"AT1G06060","16.9348461852","270"
"AT1G06070","9.2248429317","250"
"AT1G06080","1.2800806635","23"
"AT1G06090","0.7531701999","12"
"AT1G06100","3.47044091","44"
"AT1G06110","27.4141432031","607"
"AT1G06120","0","0"
"AT1G06130","25.603333462","515"
"AT1G06135","0.1300115226","1"
"AT1G06137","0.3429289437","1"
"AT1G06140","0.8042573259","19"
"AT1G06150","8.1670825913","568"
"AT1G06149","0.5261787094","22"
"AT1G06148","0.4163418847","16"
"AT1G06160","3.0498943648","40"
"AT1G06170","0.2924685341","7"
"AT1G06180","8.4062713429","116"
"AT1G06190","55.1471732726","1151"
"AT1G06200","47.7623812105","658"
"AT1G06210","16.5392503003","389"
"AT1G06220","18.7733996573","939"
"AT1G06225","0","0"
"AT1G06230","16.1351755406","768"
"AT1G06240","10.559559721","230"
"AT1G06250","1.8760662711","50"
"AT1G06265","0","72"
"AT1G06260","0.0675416664","1"
"AT1G06270","2.4751798954","53"
"AT1G06280","0","0"
"AT1G06290","31.8018585205","1075"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","1.8518162958","30"
"AT1G06360","25.9420387624","427"
"AT1G06380","5.6610263818","76"
"AT1G06390","51.8416273734","1283"
"AT1G06400","63.2812466522","902"
"AT1G06410","35.0211025675","1573"
"AT1G06420","2.0776475514","30"
"AT1G06430","60.0314224329","1912"
"AT1G06440","1.7831484667","42"
"AT1G06450","1.9032556374","37"
"AT1G06460","92.525361796","1607"
"AT1G06470","14.0206205291","388"
"AT1G06475","3.2091451781","25"
"AT1G06480","0","0"
"AT1G06490","1.0189986739","89"
"AT1G06500","11.8177402906","153"
"AT1G06515","18.3729224646","191"
"AT1G06510","19.061706829","310"
"AT1G06520","5.5508077439","156"
"AT1G06530","54.4251824933","769"
"AT1G06540","0.347121229","2"
"AT1G06550","29.312521072","652"
"AT1G06560","8.2648074772","244"
"AT1G06570","19.6422813876","431"
"AT1G06580","1.4183420784","41"
"AT1G06590","4.390904619","196"
"AT1G06610","0","0"
"AT1G06620","40.9324977156","762"
"AT1G06630","9.0288022035","417"
"AT1G06640","149.2122441817","3184"
"AT1G06645","16.4779861528","320"
"AT1G06650","68.0633264028","1307"
"AT1G06660","1.2990407506","31"
"AT1G06670","8.6110897738","626"
"AT1G06680","1357.3721640728","21882"
"AT1G06690","42.8779686354","848"
"AT1G06700","51.1553241108","1346"
"AT1G06710","1.9937635953","99"
"AT1G06720","9.8220025754","529"
"AT1G06730","8.5486539876","238"
"AT1G06750","0.6456094059","26"
"AT1G06760","144.382209084","2223"
"AT1G06770","5.7008047038","182"
"AT1G06780","5.7019414545","205"
"AT1G06790","7.2844059296","150"
"AT1G06800","6.6868593727","190"
"AT1G06810","0","0"
"AT1G06820","22.5494222117","646"
"AT1G06830","25.8643120923","184"
"AT1G06840","6.3975299603","296"
"AT1G06850","8.9849781347","185"
"AT1G06860","0","0"
"AT1G06870","12.8759959396","309"
"AT1G06880","0","0"
"AT1G06890","48.5631187593","1193"
"AT1G06900","16.3478537924","790"
"AT1G06910","3.6701027591","81"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","1"
"AT1G06930","0","0"
"AT1G06950","57.6415540124","2700"
"AT1G06960","13.8599267183","211"
"AT1G06970","0.0285085507","1"
"AT1G06980","0.1794849339","2"
"AT1G06990","0","0"
"AT1G07000","36.1244466801","1036"
"AT1G07010","26.4236440739","618"
"AT1G07020","25.9089431302","253"
"AT1G07025","0","0"
"AT1G07030","14.3222172102","300"
"AT1G07040","24.6503708592","584"
"AT1G07050","25.4800733623","302"
"AT1G07051","0","0"
"AT1G07060","0","1"
"AT1G07070","25.801973722","210"
"AT1G07080","65.2747506578","1134"
"AT1G07090","12.9476586538","172"
"AT1G07100","0","0"
"AT1G07110","69.5729654797","2658"
"AT1G07119","0","18"
"AT1G07120","0.6034383344","11"
"AT1G07128","0","24"
"AT1G07130","7.6321377955","103"
"AT1G07135","279.5812540086","2883"
"AT1G07140","129.0072768446","2609"
"AT1G07150","2.2542081732","53"
"AT1G07160","0.7293112124","15"
"AT1G07170","18.524764799","246"
"AT1G07175","0.2648742214","1"
"AT1G07180","2.8982098813","73"
"AT1G07190","0","0"
"AT1G07200","16.3783217337","805"
"AT1G07210","37.4205094702","632"
"AT1G07220","14.9043090477","381"
"AT1G07230","24.1670109219","704"
"AT1G07240","17.9278658607","445"
"AT1G07250","24.9112060193","585"
"AT1G07260","2.2620197125","55"
"AT1G07270","0.8884977177","19"
"AT1G07280","73.9277122523","2322"
"AT1G07290","1.106279865","20"
"AT1G07300","5.2153193638","54"
"AT1G07310","24.5740568095","503"
"AT1G07320","216.4851908696","4239"
"AT1G07330","0.0689857059","2"
"AT1G07340","0","0"
"AT1G07350","25.7508260468","579"
"AT1G07360","18.7867804791","448"
"AT1G07370","13.643218921","198"
"AT1G07380","5.1874597518","173"
"AT1G07390","1.9250519686","96"
"AT1G07400","4.3496502047","50"
"AT1G07410","3.0086904939","32"
"AT1G07420","19.0132893413","390"
"AT1G07430","7.5010280338","194"
"AT1G07440","59.422395493","1074"
"AT1G07450","0.4368387159","6"
"AT1G07460","0","0"
"AT1G07470","23.9082567713","532"
"AT1G07473","0.2304749719","3"
"AT1G07476","0.0950285025","1"
"AT1G07480","16.9734888297","503"
"AT1G07485","0.5361502367","6"
"AT1G07490","1.2162760199","11"
"AT1G07500","0","1"
"AT1G07510","11.1456021371","465"
"AT1G07520","5.9208012849","187"
"AT1G07530","14.4672455979","569"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0","0"
"AT1G07570","5.1772821885","138"
"AT1G07580","0","0"
"AT1G07590","238.6354063399","8046"
"AT1G07600","3.6007539086","7"
"AT1G07610","92.4219766904","598"
"AT1G07615","7.2204193398","166"
"AT1G07620","4.1146462102","119"
"AT1G07630","13.5530333638","447"
"AT1G07640","21.1424035289","551"
"AT1G07650","29.7123364157","1464"
"AT1G07645","0","0"
"AT1G07660","33.0675332046","336"
"AT1G07670","19.5824251973","978"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","25.9440069702","595"
"AT1G07705","10.1292291441","376"
"AT1G07702","0","0"
"AT1G07710","0.1304895061","3"
"AT1G07720","57.6492338234","1461"
"AT1G07725","1.6081036873","56"
"AT1G07728","0","259"
"AT1G07740","2.6172522767","98"
"AT1G07730","0.1213440878","2"
"AT1G07745","5.2862131849","128"
"AT1G07747","1.7253612479","7"
"AT1G07750","27.6113580178","552"
"AT1G07760","0","0"
"AT1G07770","285.2127777069","2929"
"AT1G07780","8.3137097966","197"
"AT1G07790","50.4401905546","518"
"AT1G07795","0","0"
"AT1G07810","19.1717763123","946"
"AT1G07820","95.8120981479","988"
"AT1G07830","22.632099945","283"
"AT1G07840","11.8696868603","256"
"AT1G07850","0","0"
"AT1G07870","7.8768210979","251"
"AT1G07860","0","0"
"AT1G07880","5.383085169","107"
"AT1G07885","0","0"
"AT1G07890","355.7861712364","7971"
"AT1G07900","12.2007688241","108"
"AT1G07901","3.2477388195","7"
"AT1G07910","5.2452924636","304"
"AT1G07920","304.3691515968","7648"
"AT1G07930","336.7036541662","8573"
"AT1G07940","225.1399536002","6444"
"AT1G07950","19.5301479944","219"
"AT1G07960","20.1238396012","366"
"AT1G07970","7.3202790166","252"
"AT1G07980","17.1764018203","250"
"AT1G07985","0.3780894346","4"
"AT1G07990","18.204745972","749"
"AT1G08000","7.0677079119","160"
"AT1G08005","0.8450748969","2"
"AT1G08010","10.8241508072","215"
"AT1G08030","10.8943169465","292"
"AT1G08032","0","0"
"AT1G08035","0.1228136528","1"
"AT1G08040","18.0962589993","417"
"AT1G08050","12.0063997559","392"
"AT1G08060","3.9209423441","365"
"AT1G08065","0","0"
"AT1G08070","0.8821825767","30"
"AT1G08080","0.0826382903","1"
"AT1G08090","1.0461137671","28"
"AT1G08100","0","0"
"AT1G08110","71.0438633528","1243"
"AT1G08115","0","13"
"AT1G08120","0","0"
"AT1G08125","12.7829720038","242"
"AT1G08130","10.0139040823","386"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","7.2766754482","94"
"AT1G08165","1.1555907893","11"
"AT1G08170","0.1939516157","2"
"AT1G08180","7.8730250396","61"
"AT1G08190","28.8493678838","1375"
"AT1G08200","150.8563949422","3591"
"AT1G08210","13.2513425011","320"
"AT1G08220","3.9789229102","70"
"AT1G08230","11.5152300121","305"
"AT1G08240","0","0"
