"Name","RPKM","Total gene reads"
"AT1G02670","0.439368847","14"
"AT1G02680","10.9953628334","160"
"AT1G02690","5.4042368185","167"
"AT1G02700","0.6206618179","12"
"AT1G02710","3.0755819292","14"
"AT1G02720","5.7134710778","164"
"AT1G02730","7.9122303515","477"
"AT1G02740","5.2829190519","111"
"AT1G02750","11.5709982709","195"
"AT1G02760","0","0"
"AT1G02770","0.68232034","13"
"AT1G02780","509.5651584877","8239"
"AT1G02790","0","0"
"AT1G02800","1.0872137286","30"
"AT1G02810","0.9055931351","27"
"AT1G02813","0.1044577896","1"
"AT1G02816","15.7127705413","248"
"AT1G02820","204.0503939797","1977"
"AT1G02830","0.4994388066","3"
"AT1G02840","50.4928246917","1286"
"AT1G02850","8.0087393552","236"
"AT1G02860","7.2904238187","175"
"AT1G02870","19.792706584","262"
"AT1G02880","9.3497795135","250"
"AT1G02890","18.601224165","1204"
"AT1G02900","4.1956310107","38"
"AT1G02910","37.199049147","925"
"AT1G02920","35.9379967202","521"
"AT1G02930","67.5456238307","1145"
"AT1G02940","2.2387295922","28"
"AT1G02950","8.1113158437","118"
"AT1G02952","0","1"
"AT1G02960","6.9903816033","201"
"AT1G02965","0","0"
"AT1G02970","1.6877587257","50"
"AT1G02980","0.0274723538","1"
"AT1G02990","4.700176482","336"
"AT1G03000","6.8465004918","338"
"AT1G03010","0.4873037998","17"
"AT1G03020","5.3790690884","26"
"AT1G03022","0","0"
"AT1G03030","10.6943030703","229"
"AT1G03040","27.8807597522","647"
"AT1G03050","0.0645413097","2"
"AT1G03055","10.9131106394","184"
"AT1G03060","3.2348647968","572"
"AT1G03070","0.6475228726","12"
"AT1G03080","13.6973008266","1233"
"AT1G03090","5.4704456236","230"
"AT1G03100","1.0593106711","43"
"AT1G03103","0","0"
"AT1G03106","0.068518936","1"
"AT1G03110","13.0799319167","322"
"AT1G03120","0.9315579926","8"
"AT1G03130","947.6705778595","13223"
"AT1G03140","23.746013612","543"
"AT1G03150","18.4126888155","221"
"AT1G03160","21.2515617021","986"
"AT1G03170","0.7285261224","12"
"AT1G03180","1.748535595","42"
"AT1G03190","3.3913535131","148"
"AT1G03200","4.2134473865","29"
"AT1G03210","9.2068440628","136"
"AT1G03220","35.7663471633","856"
"AT1G03230","6.7248005488","158"
"AT1G03240","0.5406187505","4"
"AT1G03250","25.0153697906","471"
"AT1G03260","7.0071414545","150"
"AT1G03270","3.7078337001","90"
"AT1G03280","17.1842679963","519"
"AT1G03290","17.0455687498","590"
"AT1G03300","1.9054595303","66"
"AT1G03310","23.3646093476","1088"
"AT1G03320","0.1928451501","2"
"AT1G03330","29.4985344715","341"
"AT1G03340","1.4282872496","30"
"AT1G03350","23.9184543727","657"
"AT1G03360","13.6555420534","274"
"AT1G03365","5.5001667162","250"
"AT1G03370","9.9394815612","590"
"AT1G03380","9.5241320973","556"
"AT1G03390","0","0"
"AT1G03400","29.1193836227","568"
"AT1G03410","14.4392806103","601"
"AT1G03430","14.9685464763","255"
"AT1G03440","11.4664199194","299"
"AT1G03445","0","1"
"AT1G03457","3.4456695647","94"
"AT1G03470","2.7170752717","55"
"AT1G03475","82.5591662596","1876"
"AT1G03490","0","0"
"AT1G03495","9.4870567826","260"
"AT1G03502","0","25"
"AT1G03506","0","3"
"AT1G03510","0.8920209383","18"
"AT1G03515","0","0"
"AT1G03520","5.0577075804","165"
"AT1G03530","7.4226476383","302"
"AT1G03540","0.8034687686","23"
"AT1G03550","4.3194707596","105"
"AT1G03545","0","0"
"AT1G03560","4.5075736548","159"
"AT1G03570","0","1"
"AT1G03590","12.9898971881","416"
"AT1G03600","449.1363544746","5480"
"AT1G03610","13.9687816184","372"
"AT1G03620","1.4123664856","22"
"AT1G03630","137.2575355506","2994"
"AT1G03640","0","0"
"AT1G03650","2.0960054834","27"
"AT1G03660","0.3946183163","2"
"AT1G03670","0.0345370974","1"
"AT1G03680","227.0503698116","3249"
"AT1G03687","9.0126787267","206"
"AT1G03700","0","0"
"AT1G03710","2.8767675259","45"
"AT1G03720","0","0"
"AT1G03730","4.0104749113","67"
"AT1G03740","5.9204207805","289"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","1.6440713901","70"
"AT1G03760","5.3658953691","118"
"AT1G03770","1.7725712436","50"
"AT1G03780","2.4391600405","111"
"AT1G03790","0.3251273604","8"
"AT1G03800","0.2598705985","3"
"AT1G03810","0","0"
"AT1G03820","25.4969318189","343"
"AT1G03830","2.5851159146","133"
"AT1G03840","0.8720924357","23"
"AT1G03850","1.2605554104","21"
"AT1G03860","27.7754059967","686"
"AT1G03870","115.6883644885","1873"
"AT1G03880","0.0391476836","1"
"AT1G03890","0","0"
"AT1G03900","56.4574298354","1065"
"AT1G03905","3.1936069525","65"
"AT1G03910","17.5763574171","681"
"AT1G03920","0.9565311807","33"
"AT1G03930","19.0307974341","709"
"AT1G03935","0","9"
"AT1G03940","10.2116280348","242"
"AT1G03950","10.399492276","167"
"AT1G03960","3.5787415412","142"
"AT1G03970","12.585161844","226"
"AT1G03980","0.1367739992","5"
"AT1G03982","0","0"
"AT1G03990","1.1230244575","41"
"AT1G04000","12.2308327861","194"
"AT1G04010","3.9172324238","149"
"AT1G04020","4.0470976347","153"
"AT1G04030","1.7315321572","60"
"AT1G04040","114.0242757218","1903"
"AT1G04050","1.3144109153","55"
"AT1G04070","8.1674787802","81"
"AT1G04080","31.2561187941","1520"
"AT1G04090","0.3253341844","10"
"AT1G04100","3.6195373798","71"
"AT1G04110","1.5377909646","56"
"AT1G04120","19.0091902596","1610"
"AT1G04130","13.1745500553","272"
"AT1G04140","24.7772546288","1224"
"AT1G04150","0.0210359221","1"
"AT1G04160","4.3442192264","311"
"AT1G04170","66.8874744826","1884"
"AT1G04171","0","0"
"AT1G04180","0.0504961827","1"
"AT1G04190","25.8300465846","548"
"AT1G04200","12.5664511609","533"
"AT1G04210","14.9796558466","939"
"AT1G04220","25.4064296946","744"
"AT1G04230","7.2941295473","158"
"AT1G04240","33.646403812","627"
"AT1G04250","68.6919037162","1177"
"AT1G04260","14.2655934062","187"
"AT1G04270","321.63859144","4051"
"AT1G04280","3.5866192531","111"
"AT1G04290","21.2087544217","283"
"AT1G04295","0","2"
"AT1G04300","14.1988699156","867"
"AT1G04310","1.811729436","70"
"AT1G04320","0","0"
"AT1G04330","0.4756560063","5"
