"Name","RPKM","Total gene reads"
"AT1G01010","3.2101098888","88"
"AT1G01020","7.6362253274","250"
"AT1G01030","3.2969689824","102"
"AT1G01040","7.2760593199","751"
"AT1G01046","0","0"
"AT1G01050","96.2121003603","1530"
"AT1G01060","108.166914958","5699"
"AT1G01070","11.380896175","270"
"AT1G01073","0","0"
"AT1G01080","39.218439215","864"
"AT1G01090","105.8557815692","2804"
"AT1G01100","275.3224734671","3052"
"AT1G01110","1.6633102169","51"
"AT1G01115","0","0"
"AT1G01120","98.3136685135","3032"
"AT1G01130","8.5385032","115"
"AT1G01140","91.6602027475","2629"
"AT1G01150","0.3659000082","7"
"AT1G01160","18.5210390232","394"
"AT1G01170","85.4886546114","736"
"AT1G01180","6.0737979003","116"
"AT1G01183","0","0"
"AT1G01190","1.5317349311","40"
"AT1G01200","1.6930194442","32"
"AT1G01210","14.3943298201","148"
"AT1G01220","6.8863020869","401"
"AT1G01225","2.6432514597","45"
"AT1G01230","21.0186434633","285"
"AT1G01240","5.6468225003","178"
"AT1G01250","5.791052136","79"
"AT1G01260","6.9110914133","299"
"AT1G01270","0","0"
"AT1G01280","0","0"
"AT1G01290","9.1836684549","187"
"AT1G01300","36.2965693214","1074"
"AT1G01305","0","0"
"AT1G01310","0.0630253267","1"
"AT1G01320","80.0920232985","7924"
"AT1G01340","3.0119890669","124"
"AT1G01350","14.5142825686","330"
"AT1G01355","0","1"
"AT1G01360","8.00484675","132"
"AT1G01370","4.3450625969","73"
"AT1G01380","1.8429360069","17"
"AT1G01390","4.3800173727","120"
"AT1G01400","0","0"
"AT1G01410","0","0"
"AT1G01420","7.6159473127","188"
"AT1G01430","29.062851266","779"
"AT1G01440","8.0400566533","294"
"AT1G01448","0","162"
"AT1G01450","0.0871560428","2"
"AT1G01453","0.0491034643","1"
"AT1G01460","0","0"
"AT1G01470","185.0660263327","2200"
"AT1G01471","0","0"
"AT1G01480","1.4262256972","51"
"AT1G01490","64.369849063","1276"
"AT1G01500","8.89286929","211"
"AT1G01510","18.2869959664","642"
"AT1G01520","24.2311956463","361"
"AT1G01530","0.0818826386","2"
"AT1G01540","37.8308493966","1226"
"AT1G01550","111.5393853158","2898"
"AT1G01560","2.4846352935","69"
"AT1G01570","0.8570040951","20"
"AT1G01580","1.8148102285","73"
"AT1G01590","0.2037967894","7"
"AT1G01600","9.166615646","322"
"AT1G01610","43.1959154032","1310"
"AT1G01620","188.964095827","4028"
"AT1G01630","42.125384457","829"
"AT1G01640","0.9911588609","16"
"AT1G01650","23.4098775363","878"
"AT1G01660","0.793594829","23"
"AT1G01670","1.1782743403","27"
"AT1G01680","2.1695080869","37"
"AT1G01690","2.5474598677","71"
"AT1G01695","0.56751838","12"
"AT1G01700","1.0558255184","31"
"AT1G01710","15.7892859404","680"
"AT1G01720","37.1981129661","815"
"AT1G01725","10.6024460265","80"
"AT1G01730","15.9014284552","240"
"AT1G01740","4.8151648332","134"
"AT1G01750","0.7206524032","11"
"AT1G01760","2.393569326","56"
"AT1G01770","4.0668146063","165"
"AT1G01780","4.2624317093","65"
"AT1G01790","48.8397539671","3134"
"AT1G01800","44.8078503099","808"
"AT1G01810","0.096362667","1"
"AT1G01820","29.0252076812","505"
"AT1G01830","8.8383899332","364"
"AT1G01840","1.4232836258","19"
"AT1G01860","8.939885829","215"
"AT1G01870","0","0"
"AT1G01880","0.7712392814","25"
"AT1G01890","0","0"
"AT1G01900","5.8071433583","232"
"AT1G01910","24.554975681","654"
"AT1G01920","5.4741026474","194"
"AT1G01930","7.6700151643","252"
"AT1G01940","11.7964401311","143"
"AT1G01950","6.9670397331","356"
"AT1G01960","12.9538781311","1160"
"AT1G01970","25.5414245323","684"
"AT1G01980","0","0"
"AT1G01990","14.8703327904","284"
"AT1G02000","8.0556700762","233"
"AT1G02010","5.3065275516","214"
"AT1G02020","7.2053914166","273"
"AT1G02030","0.0317728298","1"
"AT1G02040","0","0"
"AT1G02050","3.8015512825","81"
"AT1G02060","2.1496355358","76"
"AT1G02065","2.056617579","70"
"AT1G02070","0.509732982","5"
"AT1G02074","0","0"
"AT1G02080","11.5322270123","1421"
"AT1G02090","24.236866174","655"
"AT1G02100","17.0352407384","419"
