"Name","RPKM","Total gene reads"
"AT1G02660","35.9164889738","1655"
"AT1G02670","0.4471642523","18"
"AT1G02680","13.7459560657","220"
"AT1G02690","3.3160024081","113"
"AT1G02700","0.2210858208","4"
"AT1G02710","2.3476123244","12"
"AT1G02720","3.7229165471","121"
"AT1G02730","6.204055922","420"
"AT1G02740","11.6535191006","284"
"AT1G02750","20.0392188007","357"
"AT1G02760","0","0"
"AT1G02770","0.2804413737","6"
"AT1G02780","436.0553271008","7915"
"AT1G02790","0.0343363081","1"
"AT1G02800","1.6136507615","51"
"AT1G02810","0.9557959935","32"
"AT1G02813","0","0"
"AT1G02816","21.6095504118","383"
"AT1G02820","64.8904858613","703"
"AT1G02830","0","0"
"AT1G02840","64.2154446425","1832"
"AT1G02850","14.7373185533","472"
"AT1G02860","8.6313828207","237"
"AT1G02870","16.1401828338","239"
"AT1G02880","16.9231863453","504"
"AT1G02890","25.3709492886","1848"
"AT1G02900","2.4581001237","25"
"AT1G02910","34.9182831834","972"
"AT1G02920","346.6243252006","5643"
"AT1G02930","329.5896349904","6288"
"AT1G02940","0.4430318978","6"
"AT1G02950","3.0607311218","51"
"AT1G02952","0","1"
"AT1G02960","7.6977117808","242"
"AT1G02965","0","0"
"AT1G02970","0.7054853308","23"
"AT1G02980","0","0"
"AT1G02990","6.4325054199","516"
"AT1G03000","6.7580943169","372"
"AT1G03010","0.4339559704","16"
"AT1G03020","0.3684763681","2"
"AT1G03022","0","0"
"AT1G03030","16.4651404897","398"
"AT1G03040","32.0228993618","831"
"AT1G03050","1.4081526221","49"
"AT1G03055","8.4438490855","161"
"AT1G03060","6.4967429703","1292"
"AT1G03070","0.9435845116","19"
"AT1G03080","18.9765329552","1915"
"AT1G03090","26.6297701524","1228"
"AT1G03100","0.4387637677","20"
"AT1G03103","0","0"
"AT1G03106","0.4881423268","8"
"AT1G03110","7.5347998498","207"
"AT1G03120","0.1036969014","1"
"AT1G03130","481.5401608075","7545"
"AT1G03140","30.6543993891","781"
"AT1G03150","19.6150434853","257"
"AT1G03160","13.2861479035","693"
"AT1G03170","0.4865777681","9"
"AT1G03180","1.367221854","37"
"AT1G03190","3.8829643398","191"
"AT1G03200","12.4210033888","96"
"AT1G03210","27.6382953842","447"
"AT1G03220","134.7705928698","3622"
"AT1G03230","17.2077482589","454"
"AT1G03240","0.8425099198","7"
"AT1G03250","20.8011995855","439"
"AT1G03260","5.2570125079","125"
"AT1G03270","1.7458410319","47"
"AT1G03280","24.3770086673","837"
"AT1G03290","71.123076796","2756"
"AT1G03300","1.046396005","40"
"AT1G03310","8.650216545","455"
"AT1G03320","0.2575999949","3"
"AT1G03330","29.8762770906","385"
"AT1G03340","3.5087580194","80"
"AT1G03350","22.6291913486","698"
"AT1G03360","9.6834365159","217"
"AT1G03365","7.8890452589","395"
"AT1G03370","23.7445819625","1600"
"AT1G03380","13.881547419","912"
"AT1G03390","0.0410747467","1"
"AT1G03400","73.9716308884","1616"
"AT1G03410","7.8782665097","369"
"AT1G03430","25.3267288611","480"
"AT1G03440","9.3915055117","275"
"AT1G03445","0.0626288216","3"
"AT1G03457","2.6440926079","82"
"AT1G03470","2.2370090974","49"
"AT1G03475","74.0320681379","1887"
"AT1G03490","0","1"
"AT1G03495","5.6864610739","175"
"AT1G03502","0","13"
"AT1G03506","0","5"
"AT1G03510","0.4854461919","11"
"AT1G03515","0","0"
"AT1G03520","5.9866998316","217"
"AT1G03530","5.8002090347","265"
"AT1G03540","0.6221814084","20"
"AT1G03550","10.5441943845","246"
"AT1G03545","0","0"
"AT1G03560","2.4236104173","96"
"AT1G03570","0","0"
"AT1G03590","20.606070483","734"
"AT1G03600","255.0154082514","3494"
"AT1G03610","29.6373792303","891"
"AT1G03620","1.7873246155","28"
"AT1G03630","86.4562129112","2121"
"AT1G03640","0","0"
"AT1G03650","2.0101245501","30"
"AT1G03660","6.8526369005","39"
"AT1G03670","0.0615122624","2"
"AT1G03680","172.4153565641","2765"
"AT1G03687","6.4129403007","163"
"AT1G03700","0","0"
"AT1G03710","0.1707887966","3"
"AT1G03720","0","0"
"AT1G03730","11.5138514559","216"
"AT1G03740","15.6698766803","854"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","3.0554835023","144"
"AT1G03760","6.1790447394","153"
"AT1G03770","3.3972455019","103"
"AT1G03780","2.7052913786","137"
"AT1G03790","10.2060692181","282"
"AT1G03800","0.3857018893","5"
"AT1G03810","0","0"
"AT1G03820","2.1845078634","33"
"AT1G03830","1.4193454263","84"
"AT1G03840","0.2363625101","8"
"AT1G03850","25.230770577","477"
"AT1G03860","24.7346794053","686"
"AT1G03870","19.581581832","356"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","70.4254303161","1500"
"AT1G03905","3.5924023824","73"
"AT1G03910","19.4844206985","847"
"AT1G03920","1.0505711511","38"
"AT1G03930","17.6048331821","731"
"AT1G03935","0","10"
"AT1G03940","6.6136035646","176"
"AT1G03950","20.9082758308","370"
"AT1G03960","2.843040781","126"
"AT1G03970","34.8619407687","703"
"AT1G03980","0.2436011933","12"
"AT1G03982","0","0"
"AT1G03990","1.2501009852","53"
"AT1G04000","14.4850458652","258"
"AT1G04010","2.8002053631","120"
"AT1G04020","2.7978728305","118"
"AT1G04030","1.6961689803","67"
"AT1G04040","19.1729034749","359"
"AT1G04050","1.4046181402","66"
"AT1G04070","10.1467581574","113"
"AT1G04080","36.3032053592","1990"
"AT1G04090","0.028971806","1"
"AT1G04100","4.3582468031","96"
"AT1G04110","0.7580831464","31"
"AT1G04120","26.7097951352","2544"
"AT1G04130","11.16945742","261"
"AT1G04140","32.4716278879","1804"
"AT1G04150","0.0374660078","2"
"AT1G04160","1.8584612554","149"
