"Name","RPKM","Total gene reads"
"AT1G04410","516.7996513202","12638"
"AT1G04420","50.0061563274","1197"
"AT1G04425","0","150"
"AT1G04430","56.6372744615","2361"
"AT1G04440","51.4715211522","1810"
"AT1G04445","1.6381279768","14"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","152.6628016021","1649"
"AT1G04490","3.0738734761","87"
"AT1G04500","1.1649505401","32"
"AT1G04501","0","0"
"AT1G04510","31.112654092","1020"
"AT1G04520","8.0801988236","194"
"AT1G04530","63.0634267562","1406"
"AT1G04540","1.5804008756","47"
"AT1G04550","17.0578649533","394"
"AT1G04555","13.3225935276","221"
"AT1G04560","0","0"
"AT1G04570","0.7845961794","25"
"AT1G04580","1.8052594548","123"
"AT1G04590","14.7218774021","328"
"AT1G04600","3.3094457216","286"
"AT1G04610","0","0"
"AT1G04620","36.7612324005","983"
"AT1G04625","0.0784596179","42"
"AT1G04630","35.3769678109","439"
"AT1G04635","1.5137414264","17"
"AT1G04640","28.8433026449","607"
"AT1G04645","0.6146532822","5"
"AT1G04650","0.5497500291","28"
"AT1G04660","0.2828932187","6"
"AT1G04670","0","0"
"AT1G04680","66.2857697616","2125"
"AT1G04684","0","0"
"AT1G04690","83.3021566464","1946"
"AT1G04700","0.4688194361","30"
"AT1G04710","15.2676021679","402"
"AT1G04720","0","0"
"AT1G04730","2.6819168136","131"
"AT1G04750","99.3448836856","1959"
"AT1G04760","3.0226479055","34"
"AT1G04770","10.3344602741","202"
"AT1G04778","1.3891967647","7"
"AT1G04780","39.6571870287","1853"
"AT1G04790","13.9140087471","530"
"AT1G04800","61.3822948209","844"
"AT1G04810","24.5038557424","1337"
"AT1G04820","239.7016424399","6723"
"AT1G04830","8.1565393995","279"
"AT1G04840","0.7598566602","25"
"AT1G04850","78.9113218792","2055"
"AT1G04860","10.8911958004","613"
"AT1G04870","27.0116386508","697"
"AT1G04880","0.2295944963","11"
"AT1G04890","0","0"
"AT1G04900","5.8486351184","171"
"AT1G04910","16.8493163331","533"
"AT1G04920","0.8227742812","47"
"AT1G04930","2.3273940322","55"
"AT1G04945","11.5596192373","574"
"AT1G04940","14.6749821424","275"
"AT1G04950","9.6050311362","372"
"AT1G04960","21.5039525894","605"
"AT1G04970","25.2857159013","753"
"AT1G04980","43.1155547928","1143"
"AT1G04985","31.617566762","540"
"AT1G04990","40.5071896038","1271"
"AT1G05000","11.4876649603","234"
"AT1G05010","331.5538941942","7472"
"AT1G05020","0.9811027453","39"
"AT1G05030","8.4998360465","253"
"AT1G05040","0","0"
"AT1G05055","6.4137590888","159"
"AT1G05060","22.022149026","368"
"AT1G05065","0.7229493367","3"
"AT1G05070","19.7347857707","307"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","3.0922189451","116"
"AT1G05100","5.9677421662","125"
"AT1G05120","11.7630819209","532"
"AT1G05136","0","0"
"AT1G05140","20.8864806383","519"
"AT1G05150","13.1779624776","628"
"AT1G05160","5.581809027","194"
"AT1G05170","12.4989907547","394"
"AT1G05180","25.2436897807","852"
"AT1G05190","308.3150824758","4750"
"AT1G05200","10.4351064504","603"
"AT1G05205","26.4934324254","248"
"AT1G05210","7.492384035","97"
"AT1G05220","1.1165468816","26"
"AT1G05230","10.1246723681","508"
"AT1G05240","0.1426650218","3"
"AT1G05250","0.133369863","3"
"AT1G05260","2.3105676072","46"
"AT1G05270","24.1859414463","560"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","7.2302166781","240"
"AT1G05310","1.6805733272","37"
"AT1G05320","9.2753544339","416"
"AT1G05330","1.0267976087","7"
"AT1G05340","42.5350445194","532"
"AT1G05350","32.2487836885","875"
"AT1G05360","6.4541563973","178"
"AT1G05370","1.1899355299","29"
"AT1G05380","11.7608615018","803"
"AT1G05385","11.6408410624","144"
"AT1G05390","0","0"
"AT1G05400","0.304858154","5"
"AT1G05410","8.7500940386","252"
"AT1G05420","1.0700924103","12"
"AT1G05430","27.4327767055","486"
"AT1G05440","1.4316953466","36"
"AT1G05450","1.2254477546","18"
"AT1G05460","3.4187470856","190"
"AT1G05470","4.3248245187","195"
"AT1G05490","0.4488572404","34"
"AT1G05500","22.0461858395","771"
"AT1G05510","0.061967086","1"
"AT1G05520","20.8766298021","896"
"AT1G05530","0.1331748778","3"
"AT1G05540","1.1954280371","25"
"AT1G05550","0.1724240326","6"
"AT1G05560","12.1823535503","331"
"AT1G05562","0","21"
"AT1G05570","35.0273652633","3622"
"AT1G05575","80.6444893909","660"
"AT1G05577","0.080862509","2"
"AT1G05580","0","0"
"AT1G05590","5.5854706146","200"
"AT1G05600","2.5963555302","78"
"AT1G05610","0.6632381628","17"
"AT1G05615","0.1170091412","1"
"AT1G05620","18.764452884","408"
"AT1G05630","15.3693673804","1002"
"AT1G05640","2.6753730231","88"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","3.0609844103","169"
"AT1G05675","8.4603957207","212"
"AT1G05680","4.840617298","122"
"AT1G05690","2.341310623","64"
"AT1G05700","0.1186552253","5"
