"Name","RPKM","Total gene reads"
"AT1G06390","32.8262245761","854"
"AT1G06400","74.3254639313","1124"
"AT1G06410","55.2329929207","2604"
"AT1G06420","1.1191162742","17"
"AT1G06430","224.3917898389","7523"
"AT1G06440","0.6860611131","17"
"AT1G06450","2.9826404536","61"
"AT1G06460","33.1326502723","609"
"AT1G06470","10.3890150875","308"
"AT1G06475","1.0981648366","9"
"AT1G06480","0","0"
"AT1G06490","0.6983007769","67"
"AT1G06500","7.1347087286","94"
"AT1G06515","11.8083224517","130"
"AT1G06510","16.5895973664","284"
"AT1G06520","7.6439122781","227"
"AT1G06530","38.4136283715","571"
"AT1G06540","2.4746746319","15"
"AT1G06550","26.307914297","620"
"AT1G06560","3.8614853884","128"
"AT1G06570","110.2023253626","2541"
"AT1G06580","0.8549606899","26"
"AT1G06590","2.978166745","144"
"AT1G06610","0","0"
"AT1G06620","49.2492174787","1001"
"AT1G06630","8.4809755644","402"
"AT1G06640","54.159647347","1216"
"AT1G06645","11.4102599731","235"
"AT1G06650","97.790771228","1976"
"AT1G06660","0.6771512285","18"
"AT1G06670","12.2123397051","939"
"AT1G06680","1161.4985338676","19763"
"AT1G06690","48.918978541","1022"
"AT1G06700","32.1826319916","875"
"AT1G06710","1.1647429987","60"
"AT1G06720","10.055917397","583"
"AT1G06730","6.2744570519","183"
"AT1G06750","0.4091233418","16"
"AT1G06760","123.8713144211","2003"
"AT1G06770","6.8272126179","225"
"AT1G06780","6.8434207196","253"
"AT1G06790","5.669481854","122"
"AT1G06800","5.5867691747","172"
"AT1G06810","0","0"
"AT1G06820","14.5483798376","441"
"AT1G06830","2.5387058171","19"
"AT1G06840","6.8517426571","341"
"AT1G06850","3.1614689481","71"
"AT1G06860","0","0"
"AT1G06870","15.9990819906","405"
"AT1G06880","0","0"
"AT1G06890","20.4602529411","530"
"AT1G06900","11.1504647989","572"
"AT1G06910","4.3718172129","100"
"AT1G06920","0.0711773505","1"
"AT1G06923","0","0"
"AT1G06925","0.1561947414","1"
"AT1G06930","0","0"
"AT1G06950","29.1568544716","1444"
"AT1G06960","10.3165981278","160"
"AT1G06970","0.1625930802","6"
"AT1G06980","0.0853048398","1"
"AT1G06990","0","0"
"AT1G07000","81.9781617975","2469"
"AT1G07010","42.151856558","1031"
"AT1G07020","14.916829549","150"
"AT1G07025","0.1346828908","1"
"AT1G07030","13.6596901559","307"
"AT1G07040","53.6668729222","1345"
"AT1G07050","0","0"
"AT1G07051","0","0"
"AT1G07060","0","0"
"AT1G07070","15.4901720608","132"
"AT1G07080","59.9418479602","1087"
"AT1G07090","5.867489417","82"
"AT1G07100","0","0"
"AT1G07110","42.9900501837","1720"
"AT1G07119","0","19"
"AT1G07120","0.625744621","12"
"AT1G07128","0","61"
"AT1G07130","6.7616997039","96"
"AT1G07135","374.5293842403","4063"
"AT1G07140","78.3837459554","1667"
"AT1G07150","5.4983543728","138"
"AT1G07160","3.5586725197","77"
"AT1G07170","10.752880338","150"
"AT1G07175","0","0"
"AT1G07180","59.3623880361","1576"
"AT1G07190","0","0"
"AT1G07200","8.0453050647","416"
"AT1G07210","14.0363875903","249"
"AT1G07220","23.0266583826","634"
"AT1G07230","20.7795060463","636"
"AT1G07240","9.5355028068","249"
"AT1G07250","16.0291222585","396"
"AT1G07260","1.2510058548","32"
"AT1G07270","0.444506774","10"
"AT1G07280","26.7170673729","871"
"AT1G07290","0.7010506836","12"
"AT1G07300","6.7935149576","74"
"AT1G07310","24.1948126923","521"
"AT1G07320","97.4007467474","2006"
"AT1G07330","0.0983617031","3"
"AT1G07340","0","0"
"AT1G07350","70.7368948044","1732"
"AT1G07360","26.6069280312","669"
"AT1G07370","9.0845909315","140"
"AT1G07380","5.0751275983","177"
"AT1G07390","2.001410585","105"
"AT1G07400","58.3800815889","706"
"AT1G07410","1.6980747518","23"
"AT1G07420","12.3507542251","265"
"AT1G07430","8.169921973","221"
"AT1G07440","12.5701497066","236"
"AT1G07450","0.3460314272","6"
"AT1G07460","0","0"
"AT1G07470","26.0603512402","607"
"AT1G07473","0.2921044515","4"
"AT1G07476","0.090329489","1"
"AT1G07480","19.498184217","613"
"AT1G07485","0.9173491762","13"
"AT1G07490","1.3663390465","13"
"AT1G07500","9.5966049131","48"
"AT1G07510","23.6640655626","1038"
"AT1G07520","8.3066063379","276"
"AT1G07530","21.572023793","896"
"AT1G07540","0.0356450757","1"
"AT1G07550","0","0"
"AT1G07560","0","0"
"AT1G07570","9.0770156378","253"
"AT1G07580","0","0"
"AT1G07590","749.2108018899","26513"
"AT1G07600","2.9337447085","6"
"AT1G07610","138.3482105311","945"
"AT1G07615","3.8864926837","96"
"AT1G07620","35.595054527","1086"
"AT1G07630","37.175418286","1290"
"AT1G07640","11.2703371045","309"
"AT1G07650","28.0874976242","1461"
"AT1G07645","0","0"
"AT1G07660","32.4675931128","350"
"AT1G07670","22.6382601149","1189"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","58.6478633525","1415"
"AT1G07705","10.3789518398","404"
"AT1G07702","0","0"
"AT1G07710","0.2480740011","6"
"AT1G07720","41.4083633341","1104"
"AT1G07725","0.7915888837","29"
"AT1G07728","0","193"
"AT1G07740","1.3200747447","53"
"AT1G07730","0.0576719045","1"
"AT1G07745","3.5891557604","86"
"AT1G07747","0.2342921121","1"
"AT1G07750","26.6754990927","559"
"AT1G07760","0","0"
"AT1G07770","185.1886048545","2010"
"AT1G07780","3.8905155053","98"
"AT1G07790","22.6771624587","245"
"AT1G07795","0","0"
"AT1G07810","21.0007155512","1093"
"AT1G07820","23.6903893059","257"
"AT1G07830","12.1457030932","158"
"AT1G07840","11.0183096498","252"
"AT1G07850","0.0414982339","1"
"AT1G07870","18.8536240825","648"
"AT1G07860","0","0"
"AT1G07880","1.7215737907","36"
"AT1G07885","0.5485864089","1"
"AT1G07890","607.1568730453","14331"
"AT1G07900","28.5836376807","250"
"AT1G07901","4.4102044637","10"
"AT1G07910","3.5233840391","214"
"AT1G07920","211.4731379217","5591"
"AT1G07930","249.3293351566","6684"
"AT1G07940","146.3979114889","4412"
"AT1G07950","11.0199707015","130"
"AT1G07960","14.9771780095","294"
"AT1G07970","5.5721864369","202"
"AT1G07980","11.6525040831","178"
"AT1G07985","1.3477255984","15"
"AT1G07990","25.4342032645","1107"
"AT1G08000","4.2408767628","101"
"AT1G08005","0","0"
"AT1G08010","8.6139738249","180"
"AT1G08030","8.4162199067","240"
"AT1G08032","0","0"
"AT1G08035","0.2334814128","3"
"AT1G08040","11.4260685229","279"
"AT1G08050","30.8848887141","1053"
"AT1G08060","5.150302357","504"
"AT1G08065","0","0"
"AT1G08070","0.2795200012","10"
"AT1G08080","0.1571039076","2"
"AT1G08090","0.1065412552","3"
"AT1G08100","0","0"
"AT1G08110","61.784711148","1147"
"AT1G08115","0","19"
"AT1G08120","0.1288942279","2"
"AT1G08125","10.0826398602","202"
"AT1G08130","9.2702010513","379"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","5.3716001805","73"
"AT1G08165","0.4707636858","3"
"AT1G08170","0.0921805031","1"
"AT1G08180","4.4166193066","36"
