"Name","RPKM","Total gene reads"
"AT1G03960","3.0470417525","130"
"AT1G03970","14.2072216012","263"
"AT1G03980","0.2653606863","11"
"AT1G03982","0","0"
"AT1G03990","1.089412251","46"
"AT1G04000","13.8218373568","226"
"AT1G04010","3.4380856139","134"
"AT1G04020","3.9776251678","154"
"AT1G04030","0.9742302163","36"
"AT1G04040","86.517344414","1488"
"AT1G04050","1.9241972965","84"
"AT1G04070","8.9011768255","91"
"AT1G04080","37.2088754331","1853"
"AT1G04090","0.284037217","10"
"AT1G04100","3.4617507713","70"
"AT1G04110","2.4241177437","91"
"AT1G04120","21.4829988074","1874"
"AT1G04130","12.6387561674","271"
"AT1G04140","23.8579201291","1219"
"AT1G04150","0.0408126307","2"
"AT1G04160","3.8423555577","279"
"AT1G04170","67.9291981321","1970"
"AT1G04171","0","0"
"AT1G04180","0.1469544843","3"
"AT1G04190","23.0579737816","501"
"AT1G04200","12.3320844292","539"
"AT1G04210","16.7094548483","1077"
"AT1G04220","17.450350773","542"
"AT1G04230","6.6251268031","151"
"AT1G04240","42.273241331","815"
"AT1G04250","69.0891569295","1215"
"AT1G04260","9.1024098613","123"
"AT1G04270","386.5847120514","5028"
"AT1G04280","4.7034595786","149"
"AT1G04290","19.5489369158","271"
"AT1G04295","0","4"
"AT1G04300","15.7899822492","992"
"AT1G04310","2.3098627124","93"
"AT1G04320","0","0"
"AT1G04330","0.8305552552","9"
"AT1G04340","21.2117104607","289"
"AT1G04350","45.7380567131","1078"
"AT1G04360","1.0902741278","25"
"AT1G04370","0","0"
"AT1G04380","0.241867365","6"
"AT1G04390","3.2329986553","175"
"AT1G04400","25.6851390219","1049"
"AT1G04410","296.9104446899","7110"
"AT1G04420","62.1003300331","1462"
"AT1G04425","0","85"
"AT1G04430","60.9272472051","2476"
"AT1G04440","25.0886054677","870"
"AT1G04445","0","0"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","179.2495465178","1899"
"AT1G04490","0.880456929","23"
"AT1G04500","0.1918774517","5"
"AT1G04501","0","0"
"AT1G04510","31.4911552692","1010"
"AT1G04520","28.2354252247","663"
"AT1G04530","84.9033880998","1854"
"AT1G04540","1.3735280706","40"
"AT1G04550","22.54273344","508"
"AT1G04555","4.953258178","84"
"AT1G04560","0","0"
"AT1G04570","1.1858125676","38"
"AT1G04580","0.423102872","28"
"AT1G04590","19.1132065233","419"
"AT1G04600","0.2030139554","17"
"AT1G04610","0","0"
"AT1G04620","8.055370795","209"
"AT1G04625","0.2403674124","23"
"AT1G04630","30.2998448717","370"
"AT1G04635","3.3644388832","37"
"AT1G04640","24.6991622267","509"
"AT1G04645","0.125536017","1"
"AT1G04650","0.7819517954","40"
"AT1G04660","0.4814813074","10"
"AT1G04670","0","0"
"AT1G04680","70.2382827988","2202"
"AT1G04684","0","0"
"AT1G04690","49.7433140359","1139"
"AT1G04700","0.3670458633","23"
"AT1G04710","13.0639311865","339"
"AT1G04720","0","0"
"AT1G04730","3.5879835377","172"
"AT1G04750","42.1409243579","815"
"AT1G04760","1.2159763213","13"
"AT1G04770","21.9951369802","430"
"AT1G04778","0.6079881607","3"
"AT1G04780","16.2690428551","745"
"AT1G04790","9.8974198609","366"
"AT1G04800","103.9026282053","1399"
"AT1G04810","13.2795191191","714"
"AT1G04820","175.7025092626","4828"
"AT1G04830","7.3550235271","260"
"AT1G04840","0.4345380848","14"
"AT1G04850","51.3701681387","1319"
"AT1G04860","9.5253850216","528"
"AT1G04870","27.8215692719","703"
"AT1G04880","0.1563069751","4"
"AT1G04890","0","0"
"AT1G04900","3.3618168884","96"
"AT1G04910","12.4159936416","394"
"AT1G04920","1.3407637443","75"
"AT1G04930","2.904880268","67"
"AT1G04945","17.0459507874","834"
"AT1G04940","9.9725017637","184"
"AT1G04950","8.1339590531","310"
"AT1G04960","11.481468453","316"
"AT1G04970","11.6948310906","343"
"AT1G04980","4.5936883251","119"
"AT1G04985","30.101842831","503"
"AT1G04990","5.2297567031","157"
"AT1G05000","3.617529556","74"
"AT1G05010","132.2588204237","2919"
"AT1G05020","0.2312067653","9"
"AT1G05030","7.146167757","211"
"AT1G05040","0","0"
"AT1G05055","7.461672881","181"
"AT1G05060","12.3905679098","202"
"AT1G05065","0.9843617839","4"
"AT1G05070","30.0527785235","471"
"AT1G05080","0.0469809033","1"
"AT1G05085","0","0"
"AT1G05090","2.572985257","92"
"AT1G05100","2.9252260561","60"
"AT1G05120","7.084809676","314"
"AT1G05136","0","0"
"AT1G05140","37.8088860155","920"
"AT1G05150","14.057257708","656"
"AT1G05160","4.7749599529","166"
"AT1G05170","16.3404056135","504"
"AT1G05180","12.4029584777","418"
"AT1G05190","353.5838055858","5351"
"AT1G05200","14.3940448285","847"
"AT1G05205","16.8119096062","151"
"AT1G05210","5.7987857818","72"
"AT1G05220","0.1266900764","4"
"AT1G05230","9.8005335114","487"
"AT1G05240","0.0971257516","2"
"AT1G05250","0.0453988231","2"
"AT1G05260","2.8724800445","56"
"AT1G05270","20.8953160501","477"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","1.9544431818","65"
"AT1G05310","3.246847769","70"
"AT1G05320","7.7747835132","342"
"AT1G05330","0.299588369","2"
"AT1G05340","13.7810649752","171"
"AT1G05350","17.2665648137","457"
"AT1G05360","8.6131656095","238"
"AT1G05370","1.7598792435","44"
"AT1G05380","9.3412030121","626"
"AT1G05385","22.2787726007","272"
"AT1G05390","0","0"
"AT1G05400","0.1245276956","2"
"AT1G05410","10.5375307388","297"
"AT1G05420","1.092771672","12"
"AT1G05430","23.8876098141","416"
"AT1G05440","1.1777530971","29"
"AT1G05450","0.8342797182","12"
"AT1G05460","3.4177041139","186"
"AT1G05470","5.6126147414","251"
"AT1G05490","0.3370369152","26"
"AT1G05500","20.3385006317","700"
"AT1G05510","0.1265608008","2"
"AT1G05520","14.2446970915","598"
"AT1G05530","0.0453324506","1"
"AT1G05540","8.0082094108","171"
"AT1G05550","0.4930193603","16"
"AT1G05560","31.5711670341","840"
"AT1G05562","0","16"
"AT1G05570","3.6128020602","366"
"AT1G05575","4.8663519178","39"
"AT1G05577","0.0412881441","1"
"AT1G05580","0","0"
"AT1G05590","6.3149741663","220"
"AT1G05600","3.1334514755","92"
"AT1G05610","0.5079709957","12"
"AT1G05615","0","0"
"AT1G05620","8.3893954346","181"
"AT1G05630","8.485563156","536"
"AT1G05640","1.1849960329","36"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.1955432049","118"
"AT1G05675","1.6199443424","39"
"AT1G05680","2.6962953212","66"
"AT1G05690","3.1380979281","84"
"AT1G05700","0.072701984","5"
"AT1G05710","13.3226511715","356"
"AT1G05720","12.1333289456","155"
"AT1G05730","1.1363967192","21"
"AT1G05740","0","0"
"AT1G05750","2.133800978","111"
"AT1G05760","0.2934453899","3"
"AT1G05770","1.1622584919","14"
"AT1G05780","3.5538562973","51"
"AT1G05785","6.9977781294","94"
"AT1G05790","5.5079751011","223"
"AT1G05800","0.1751830293","4"
"AT1G05805","8.6167922056","210"
"AT1G05810","6.0215256002","87"
"AT1G05820","1.3673031149","53"
"AT1G05830","8.4869206289","552"
"AT1G05835","21.7051773359","183"
"AT1G05840","13.4036683195","376"
"AT1G05850","345.9065957038","8268"
"AT1G05860","7.6463817146","173"
"AT1G05870","28.5101562323","691"
"AT1G05880","0.0359297754","2"
"AT1G05890","17.6237043767","750"
"AT1G05894","0.4578273264","11"
"AT1G05900","17.6071118032","464"
"AT1G05910","8.8727404635","572"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","14.5599947347","479"
"AT1G05950","2.2018870838","76"
"AT1G05960","11.1975816251","677"
"AT1G05970","4.7035723515","68"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","180.1047121098","4609"
"AT1G06002","0","5"
"AT1G06010","16.7528112139","174"
"AT1G06020","0.1194890027","3"
"AT1G06030","0","0"
"AT1G06040","242.3740854539","5129"
"AT1G06050","5.7509853838","125"
"AT1G06060","13.7934246747","253"
"AT1G06070","9.0417763863","281"
"AT1G06080","2.1349354757","43"
"AT1G06090","1.0418046467","20"
"AT1G06100","6.2014792388","90"
"AT1G06110","14.5124130525","367"
"AT1G06120","0.055271651","1"
"AT1G06130","16.7756201139","392"
"AT1G06135","0","0"
"AT1G06137","0","0"
"AT1G06140","0.1848980095","5"
"AT1G06150","8.3240473907","661"
"AT1G06149","1.0656180633","51"
"AT1G06148","0.3031026021","11"
"AT1G06160","0.8659423212","13"
"AT1G06170","0.4015083674","11"
"AT1G06180","9.3838172693","145"
"AT1G06190","56.9945472903","1356"
"AT1G06200","37.4513200947","594"
"AT1G06210","18.2198787992","498"
"AT1G06220","24.0672705431","1381"
"AT1G06225","0","0"
"AT1G06230","16.0408632642","878"
"AT1G06240","9.6313930512","241"
"AT1G06250","1.1517032872","36"
"AT1G06265","0","48"
"AT1G06260","0.1770165339","3"
"AT1G06270","1.7951650428","44"
"AT1G06280","0","0"
"AT1G06290","19.5052841744","762"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","3.2355543855","61"
"AT1G06360","61.5303018229","1159"
"AT1G06380","10.0212780984","154"
"AT1G06390","34.840973067","987"
"AT1G06400","40.2628702341","654"
"AT1G06410","36.8396930085","1897"
"AT1G06420","1.5125559119","25"
"AT1G06430","156.5907884079","5701"
"AT1G06440","0.890164484","24"
"AT1G06450","3.7748134497","84"
"AT1G06460","32.6766361198","655"
"AT1G06470","15.7528503216","497"
"AT1G06475","2.2428496343","20"
"AT1G06480","0","0"
"AT1G06490","1.3146183664","139"
"AT1G06500","7.7431293083","120"
"AT1G06515","13.9533282874","173"
"AT1G06510","14.7602775258","274"
"AT1G06520","3.3882768774","111"
"AT1G06530","46.2483197473","748"
"AT1G06540","5.1552639149","34"
"AT1G06550","60.4664076873","1567"
"AT1G06560","5.048071408","171"
"AT1G06570","52.5968445096","1320"
"AT1G06580","1.0879788138","36"
"AT1G06590","3.3165127373","177"
"AT1G06610","0","0"
"AT1G06620","13.3917392232","290"
"AT1G06630","6.5523891808","316"
"AT1G06640","90.3116082531","2211"
"AT1G06645","7.3883880248","167"
"AT1G06650","43.1823591116","952"
"AT1G06660","1.2080803712","33"
"AT1G06670","14.2860670646","1191"
"AT1G06680","2797.9902392574","51833"
"AT1G06690","57.6840257494","1311"
