"Name","RPKM","Total gene reads"
"AT1G02500","244.5228452045","5743"
"AT1G02510","0","0"
"AT1G02520","0.5242624759","31"
"AT1G02530","0.2947406025","18"
"AT1G02540","0","0"
"AT1G02550","0","0"
"AT1G02560","178.3327661395","3660"
"AT1G02570","0","0"
"AT1G02575","0","0"
"AT1G02580","0.0571498583","2"
"AT1G02590","0","0"
"AT1G02600","0","0"
"AT1G02610","2.3754701518","36"
"AT1G02620","0","0"
"AT1G02630","0.6916766725","17"
"AT1G02640","5.1429675042","204"
"AT1G02650","0.5519112291","14"
"AT1G02660","4.0147282615","161"
"AT1G02670","0.7713126682","29"
"AT1G02680","13.0641614677","188"
"AT1G02690","6.6814959883","199"
"AT1G02700","0.6991425144","11"
"AT1G02710","3.3744929234","15"
"AT1G02720","5.8151615925","165"
"AT1G02730","9.0367064254","532"
"AT1G02740","6.5514795134","137"
"AT1G02750","13.485823519","220"
"AT1G02760","0","0"
"AT1G02770","0.8599692967","16"
"AT1G02780","563.5337721472","8898"
"AT1G02790","0.0789688332","2"
"AT1G02800","1.4844708098","40"
"AT1G02810","1.2364878582","36"
"AT1G02813","1.3905998616","13"
"AT1G02816","18.7506759408","289"
"AT1G02820","190.9666697696","1811"
"AT1G02830","0.1704821946","1"
"AT1G02840","60.9474915101","1522"
"AT1G02850","11.3584234642","317"
"AT1G02860","8.4151000192","195"
"AT1G02870","27.5683662673","363"
"AT1G02880","12.688253891","334"
"AT1G02890","18.6205679469","1180"
"AT1G02900","7.9146137996","70"
"AT1G02910","34.4354324101","830"
"AT1G02920","60.0864033988","852"
"AT1G02930","127.4688094026","2109"
"AT1G02940","2.2076449164","26"
"AT1G02950","8.3767251214","120"
"AT1G02952","0","1"
"AT1G02960","8.3130365351","229"
"AT1G02965","0","0"
"AT1G02970","1.4814314838","44"
"AT1G02980","0.0281328589","1"
"AT1G02990","4.9165311646","348"
"AT1G03000","5.9341002331","286"
"AT1G03010","0.8420959472","27"
"AT1G03020","3.6016432561","17"
"AT1G03022","0","0"
"AT1G03030","11.4381511061","248"
"AT1G03040","31.1139372238","716"
"AT1G03050","0.1321860933","4"
"AT1G03055","9.0991690712","149"
"AT1G03060","4.3956173478","761"
"AT1G03070","0.6028099697","12"
"AT1G03080","16.252160339","1426"
"AT1G03090","6.0290249621","246"
"AT1G03100","1.1856888815","47"
"AT1G03103","0","0"
"AT1G03106","0.0701663052","1"
"AT1G03110","15.1524225718","365"
"AT1G03120","0.9539550122","8"
"AT1G03130","615.167033482","8382"
"AT1G03140","26.948237458","599"
"AT1G03150","23.5251661434","272"
"AT1G03160","18.1206149167","824"
"AT1G03170","1.7407640608","28"
"AT1G03180","2.3146455129","54"
"AT1G03190","3.8745170282","169"
"AT1G03200","7.8855764178","53"
"AT1G03210","12.3935209319","192"
"AT1G03220","42.0602973513","983"
"AT1G03230","10.198966761","234"
"AT1G03240","0.6920207475","5"
"AT1G03250","24.8504881873","462"
"AT1G03260","7.5687950885","159"
"AT1G03270","3.9279097628","95"
"AT1G03280","17.9073564498","533"
"AT1G03290","21.9311278918","745"
"AT1G03300","2.8618650367","91"
"AT1G03310","20.8026354613","948"
"AT1G03320","0.3949632743","4"
"AT1G03330","34.8967189672","393"
"AT1G03340","1.6139331332","35"
"AT1G03350","31.4650326483","844"
"AT1G03360","16.159122442","319"
"AT1G03365","6.209495335","275"
"AT1G03370","12.6101640037","733"
"AT1G03380","8.7532465686","502"
"AT1G03390","0","0"
"AT1G03400","28.9190767327","552"
"AT1G03410","13.5768625537","554"
"AT1G03430","18.4579824627","308"
"AT1G03440","9.0323859773","230"
"AT1G03445","0.0240062936","1"
"AT1G03457","3.6786616662","98"
"AT1G03470","2.7824006606","53"
"AT1G03475","82.3739823648","1826"
"AT1G03490","0","0"
"AT1G03495","10.2382731641","274"
"AT1G03502","0","19"
"AT1G03506","0","7"
"AT1G03510","1.014963763","20"
"AT1G03515","0","0"
"AT1G03520","4.8897811953","153"
"AT1G03530","8.4820299248","337"
"AT1G03540","1.2520659535","35"
"AT1G03550","5.1518689258","124"
"AT1G03545","0","1"
"AT1G03560","4.2095115714","145"
"AT1G03570","0","0"
"AT1G03590","16.7666642397","524"
"AT1G03600","317.8417579444","3787"
"AT1G03610","13.9528734858","365"
"AT1G03620","2.0553016201","30"
"AT1G03630","106.9796561418","2281"
"AT1G03640","0","0"
"AT1G03650","2.476613974","37"
"AT1G03660","1.0102648567","5"
"AT1G03670","0.0353674569","1"
"AT1G03680","189.3453936949","2647"
"AT1G03687","8.822188479","196"
"AT1G03700","0","0"
"AT1G03710","2.5531413458","40"
"AT1G03720","0","0"
"AT1G03730","5.6393211326","92"
"AT1G03740","7.1612423878","340"
"AT1G03743","0","1"
"AT1G03746","0","1"
"AT1G03750","1.8055989716","75"
"AT1G03760","5.873864093","124"
"AT1G03770","2.6438613031","70"
"AT1G03780","3.5650470156","161"
"AT1G03790","0.1248540929","3"
"AT1G03800","0.4435309127","5"
"AT1G03810","0","0"
"AT1G03820","31.5907471235","415"
"AT1G03830","2.9060242494","146"
"AT1G03840","0.5824302733","15"
"AT1G03850","2.5817247267","42"
"AT1G03860","32.0246247626","776"
"AT1G03870","93.8017742071","1483"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","66.8859425388","1231"
"AT1G03905","5.3358984508","97"
"AT1G03910","21.2642316844","802"
"AT1G03920","1.3713400668","44"
"AT1G03930","20.2163590587","732"
"AT1G03935","0","13"
"AT1G03940","14.7350630266","341"
"AT1G03950","13.85091267","218"
"AT1G03960","4.6930322042","181"
"AT1G03970","17.7349003519","311"
"AT1G03980","0.0560249574","2"
"AT1G03982","0.0507481882","1"
"AT1G03990","1.6100347439","61"
"AT1G04000","9.3613891454","145"
"AT1G04010","4.7482027145","175"
"AT1G04020","4.4443238327","164"
"AT1G04030","1.9859420975","63"
"AT1G04040","112.5163238738","1831"
"AT1G04050","2.1291473481","89"
"AT1G04070","12.2876251781","119"
"AT1G04080","36.2060222215","1739"
"AT1G04090","0.0999468133","3"
"AT1G04100","3.18450951","62"
"AT1G04110","1.6028841386","57"
"AT1G04120","25.5751700289","2122"
"AT1G04130","13.043249149","267"
"AT1G04140","24.8100457418","1194"
"AT1G04150","0.1292500745","6"
"AT1G04160","4.6667371155","323"
"AT1G04170","73.2056058231","2011"
"AT1G04171","0","0"
"AT1G04180","0.1034204782","2"
"AT1G04190","27.7760735352","574"
"AT1G04200","15.3874306264","644"
"AT1G04210","15.257685941","934"
"AT1G04220","31.6317097865","940"
"AT1G04230","9.134673867","196"
"AT1G04240","34.0663367941","619"
"AT1G04250","71.7286189439","1197"
"AT1G04260","12.8899186727","165"
"AT1G04270","381.4982357139","4720"
"AT1G04280","4.4210239755","130"
"AT1G04290","25.8923606955","340"
"AT1G04295","0","1"
"AT1G04300","15.102106457","900"
"AT1G04310","2.7564279037","104"
"AT1G04320","0","0"
"AT1G04330","0.5845103814","6"
"AT1G04340","25.57961821","329"
"AT1G04350","49.234879991","1106"
"AT1G04360","1.5652711197","34"
"AT1G04370","0","0"
"AT1G04380","0.2553243476","5"
"AT1G04390","3.4571988434","187"
"AT1G04400","29.2259846284","1131"
"AT1G04410","402.9371942228","9141"
"AT1G04420","58.4671625615","1300"
"AT1G04425","0","104"
"AT1G04430","79.2939934184","3057"
"AT1G04440","27.0129280143","882"
"AT1G04445","0","0"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","185.1815482317","1892"
"AT1G04490","1.050675451","26"
"AT1G04500","0.3240849639","9"
"AT1G04501","0","0"
"AT1G04510","32.4854808433","989"
"AT1G04520","22.320762339","495"
"AT1G04530","68.6125263057","1425"
"AT1G04540","2.42866329","67"
"AT1G04550","23.7029037412","515"
"AT1G04555","7.6689753978","119"
"AT1G04560","0","0"
"AT1G04570","2.1990881532","66"
"AT1G04580","0.5104496118","32"
"AT1G04590","17.999290857","375"
"AT1G04600","0.3907991612","33"
"AT1G04610","0.0376886371","1"
"AT1G04620","9.4800391002","233"
"AT1G04625","0.1691606272","32"
"AT1G04630","31.985663393","376"
"AT1G04635","4.6075187834","48"
"AT1G04640","26.0733707522","509"
"AT1G04645","0.1325205723","1"
"AT1G04650","0.7831267444","37"
"AT1G04660","0.4066159175","8"
"AT1G04670","0","0"
"AT1G04680","74.4525797477","2199"
"AT1G04684","0","0"
"AT1G04690","66.8531166935","1448"
"AT1G04700","0.6233172981","38"
"AT1G04710","13.9960003043","348"
"AT1G04720","0","0"
"AT1G04730","3.0928423329","138"
"AT1G04750","66.8930941151","1226"
"AT1G04760","1.4811122786","15"
"AT1G04770","14.780677007","280"
"AT1G04778","0.6418153207","3"
"AT1G04780","19.1824930236","831"
"AT1G04790","10.2477167693","362"
"AT1G04800","66.8763877781","853"
"AT1G04810","16.9643943245","860"
"AT1G04820","213.3864464025","5554"
"AT1G04830","9.8546139513","321"
"AT1G04840","0.4914802006","15"
"AT1G04850","65.2570725588","1588"
"AT1G04860","10.6491019511","559"
"AT1G04870","28.0326255143","677"
"AT1G04880","0.2475053411","7"
"AT1G04890","0.0323604363","1"
"AT1G04900","5.3232917778","143"
"AT1G04910","20.6750198586","609"
"AT1G04920","1.2077746941","64"
"AT1G04930","4.1815930761","93"
"AT1G04945","15.864407419","751"
"AT1G04940","8.8015552682","153"
"AT1G04950","8.7548781683","315"
"AT1G04960","11.9241518664","309"
"AT1G04970","16.1586445452","435"
"AT1G04980","7.5204800858","187"
"AT1G04985","31.4470116963","512"
"AT1G04990","10.3647238029","304"
"AT1G05000","4.8553329013","94"
"AT1G05010","218.0892224127","4554"
"AT1G05020","0.1898327005","7"
"AT1G05030","6.8445869954","189"
"AT1G05040","0","0"
"AT1G05055","7.7455439842","179"
"AT1G05060","13.4723511678","206"
"AT1G05065","2.0782591338","8"
"AT1G05070","38.1444676701","568"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","3.271714874","116"
"AT1G05100","4.4775700913","87"
"AT1G05120","8.5097520188","356"
"AT1G05136","0.4642919341","1"
"AT1G05140","39.8257252294","918"
"AT1G05150","12.5094108434","553"
"AT1G05160","5.7967227812","188"
"AT1G05170","15.6908564599","460"
"AT1G05180","16.9439244671","534"
"AT1G05190","305.2006890576","4382"
"AT1G05200","14.9293199234","819"
"AT1G05205","21.5083030101","185"
"AT1G05210","5.3562405857","66"
"AT1G05220","0.5349553644","14"
"AT1G05230","8.1585384872","383"
"AT1G05240","0.1025296205","2"
"AT1G05250","0.095849433","2"
"AT1G05260","3.9528179306","73"
"AT1G05270","22.2468193637","486"
"AT1G05280","0","0"
"AT1G05290","0.0581395761","1"
"AT1G05291","0","0"
"AT1G05300","4.3228621702","133"
"AT1G05310","3.2316385483","66"
"AT1G05320","9.4905117543","396"
"AT1G05330","0","0"
"AT1G05340","9.5757762619","106"
"AT1G05350","22.2509127109","559"
"AT1G05360","9.2505121226","250"
"AT1G05370","1.2827633234","30"
"AT1G05380","10.2408027746","650"
"AT1G05385","20.0958743451","232"
"AT1G05390","0","0"
"AT1G05400","0.5915526751","9"
"AT1G05410","10.2594657984","277"
"AT1G05420","1.1535711491","12"
"AT1G05430","27.1800066374","447"
"AT1G05440","0.9431785067","22"
"AT1G05450","0.6605229422","9"
"AT1G05460","3.278107407","169"
"AT1G05470","4.7593367551","202"
"AT1G05490","0.6973462985","49"
"AT1G05500","25.9068297943","843"
"AT1G05510","0.0668011864","1"
"AT1G05520","18.8598399929","748"
"AT1G05530","0.0478546511","1"
"AT1G05540","5.257831966","109"
"AT1G05550","0.7063248674","20"
"AT1G05560","25.0751411121","632"
"AT1G05562","0","21"
"AT1G05570","5.5893863848","536"
"AT1G05575","2.7661336358","21"
"AT1G05577","0","0"
"AT1G05580","0","0"
"AT1G05590","7.4650560955","244"
"AT1G05600","3.4531873725","98"
"AT1G05610","0.4915472968","12"
"AT1G05615","0.2522742301","2"
"AT1G05620","12.3785011741","256"
"AT1G05630","8.4862247962","509"
"AT1G05640","1.2509266761","36"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.298057017","117"
"AT1G05675","2.6747320332","61"
"AT1G05680","4.9594820238","115"
"AT1G05690","2.8788896856","74"
"AT1G05700","0.0767469668","3"
"AT1G05710","17.0581435761","410"
"AT1G05720","18.6684543288","224"
"AT1G05730","2.1707471057","38"
"AT1G05740","0.2989276836","2"
"AT1G05750","2.5163298749","124"
"AT1G05760","2.4781765065","24"
"AT1G05770","0.9640117669","11"
"AT1G05780","5.0646400953","71"
"AT1G05785","9.849492704","129"
"AT1G05790","7.8759057282","301"
"AT1G05800","0.1849298382","4"
"AT1G05805","17.5033171887","404"
"AT1G05810","6.9410607788","95"
"AT1G05820","1.0905514612","39"
"AT1G05830","8.7011747657","532"
"AT1G05835","20.0172324451","159"
"AT1G05840","11.2964032244","312"
"AT1G05850","369.5371126658","8372"
"AT1G05860","7.0697922318","149"
"AT1G05870","31.9417270422","736"
"AT1G05880","0.2655018187","7"
"AT1G05890","19.9275643932","815"
"AT1G05894","0.3514908065","8"
"AT1G05900","15.7272363104","401"
"AT1G05910","9.5490787824","577"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","17.7475888687","557"
"AT1G05950","2.483600531","81"
"AT1G05960","11.7851470505","670"
"AT1G05970","6.4930441431","86"
"AT1G05980","0","0"
"AT1G05990","0.1102107116","1"
"AT1G06000","138.6029910006","3360"
"AT1G06002","0","10"
"AT1G06010","20.4772546877","201"
"AT1G06020","0.3153427876","5"
"AT1G06030","0","0"
"AT1G06040","248.5575696615","4986"
"AT1G06050","6.1721405341","132"
"AT1G06060","16.4983952669","284"
"AT1G06070","9.3719276785","276"
"AT1G06080","3.434238044","65"
"AT1G06090","1.273416074","22"
"AT1G06100","7.4921241772","103"
"AT1G06110","12.9339739632","316"
"AT1G06120","0","0"
"AT1G06130","17.6122093332","383"
"AT1G06135","0","0"
"AT1G06137","0","0"
"AT1G06140","0.4294077459","11"
"AT1G06150","10.1909686286","764"
"AT1G06149","0.463196906","21"
"AT1G06148","0.3519632404","15"
"AT1G06160","2.8829985728","41"
"AT1G06170","0.1926579244","6"
"AT1G06180","15.7920348651","240"
"AT1G06190","49.8336850861","1126"
"AT1G06200","47.8865542072","719"
"AT1G06210","25.8549950272","658"
"AT1G06220","24.3346371137","1324"
"AT1G06225","0","0"
"AT1G06230","15.1735263637","788"
"AT1G06240","9.6524650135","229"
"AT1G06250","0.8416949492","24"
"AT1G06265","0","47"
"AT1G06260","0.4983076134","8"
"AT1G06270","3.1871197637","74"
"AT1G06280","0","0"
"AT1G06290","22.9334801591","845"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0.1791112523","2"
"AT1G06350","19.1272127581","338"
"AT1G06360","28.2432168999","502"
"AT1G06380","12.2961848119","179"
"AT1G06390","37.0429672859","993"
"AT1G06400","54.2143659056","837"
"AT1G06410","41.9159464873","2032"
"AT1G06420","2.4270011543","38"
"AT1G06430","148.1167450843","5112"
"AT1G06440","1.0963065526","28"
"AT1G06450","2.7988728986","59"
"AT1G06460","41.4897483104","783"
"AT1G06470","19.3442938034","596"
"AT1G06475","2.3676369878","20"
"AT1G06480","0","0"
"AT1G06490","1.3112701595","127"
"AT1G06500","10.8985872684","158"
"AT1G06515","18.7730981311","211"
"AT1G06510","13.1272776148","233"
"AT1G06520","3.8721249124","118"
"AT1G06530","54.04302565","828"
"AT1G06540","1.2804921802","10"
"AT1G06550","41.8272934624","1032"
"AT1G06560","6.0717565812","195"
"AT1G06570","58.4299747","1388"
"AT1G06580","1.339930231","42"
"AT1G06590","3.775213958","188"
"AT1G06610","0","0"
"AT1G06620","31.009813917","633"
"AT1G06630","7.4086764012","370"
"AT1G06640","157.5065802243","3638"
"AT1G06645","7.1956327964","148"
"AT1G06650","49.9171865692","1042"
"AT1G06660","1.4685219499","38"
"AT1G06670","13.6555442441","1079"
"AT1G06680","2241.6806679353","39406"
"AT1G06690","53.5881137548","1175"
"AT1G06700","34.636891798","988"
"AT1G06710","1.7429285567","93"
"AT1G06720","14.4105704087","853"
"AT1G06730","9.1478250743","275"
"AT1G06750","0.4252825642","16"
"AT1G06760","194.2933957603","3247"
"AT1G06770","5.6435485098","194"
"AT1G06780","5.311575068","208"
"AT1G06790","9.0172400432","202"
"AT1G06800","4.803591513","148"
"AT1G06810","0","0"
"AT1G06820","19.3546328983","606"
"AT1G06830","7.9076731199","61"
"AT1G06840","5.8393308717","298"
"AT1G06850","5.1731212494","121"
"AT1G06860","0","0"
"AT1G06870","11.9909515581","312"
"AT1G06880","0","0"
"AT1G06890","28.5892166281","766"
"AT1G06900","15.5175261164","816"
"AT1G06910","5.1840868379","126"
"AT1G06920","0.0690560788","1"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","37.335291952","1894"
"AT1G06960","16.6368078797","265"
"AT1G06970","0.02629123","1"
"AT1G06980","1.0759129144","13"
"AT1G06990","0.0531373074","1"
"AT1G07000","8.9917565387","278"
"AT1G07010","54.2460101356","1384"
"AT1G07020","18.1631831268","188"
"AT1G07025","0","0"
"AT1G07030","16.2222407266","375"
"AT1G07040","17.0303167919","439"
"AT1G07050","1.1788444666","16"
"AT1G07051","0","0"
"AT1G07060","0.0893112725","1"
"AT1G07070","37.2297534041","330"
"AT1G07080","52.2431347764","988"
"AT1G07090","10.8992900806","157"
"AT1G07100","0","0"
"AT1G07110","39.9135834276","1652"
"AT1G07119","0","19"
"AT1G07120","0.4553218427","12"
"AT1G07128","0","21"
"AT1G07130","3.3484269029","49"
"AT1G07135","17.7077899144","198"
"AT1G07140","96.9837295065","2131"
"AT1G07150","2.8241412315","72"
"AT1G07160","0.7622655932","17"
"AT1G07170","10.4324163041","150"
"AT1G07175","0.7328189856","3"
"AT1G07180","85.1632933288","2337"
"AT1G07190","0","0"
"AT1G07200","6.2106531551","331"
"AT1G07210","25.6500929931","472"
"AT1G07220","13.0411642757","368"
"AT1G07230","16.4456616322","520"
"AT1G07240","10.886091189","293"
"AT1G07250","29.4141612913","749"
"AT1G07260","2.0102280555","53"
"AT1G07270","1.1212741967","27"
"AT1G07280","36.1384576859","1251"
"AT1G07290","1.0769160966","19"
"AT1G07300","5.3440949154","60"
"AT1G07310","16.1297510334","358"
"AT1G07320","158.454915078","3366"
"AT1G07330","0.0636201776","2"
"AT1G07340","0.1553147395","4"
"AT1G07350","42.0124368961","1056"
"AT1G07360","31.0852933667","802"
"AT1G07370","21.5875365827","340"
"AT1G07380","4.3923207462","162"
"AT1G07390","2.9773703946","164"
"AT1G07400","18.1312828104","226"
"AT1G07410","3.3816441667","39"
"AT1G07420","21.4670215542","472"
"AT1G07430","3.0264577149","86"
"AT1G07440","36.7977567834","728"
"AT1G07450","1.4771626458","24"
"AT1G07460","0","0"
"AT1G07470","19.2820017616","472"
"AT1G07473","0.1416994864","2"
"AT1G07476","0","0"
"AT1G07480","11.6607840652","380"
"AT1G07485","2.5711393211","38"
"AT1G07490","0.6118239506","6"
"AT1G07500","2.0366939511","11"
"AT1G07510","18.0663201867","817"
"AT1G07520","2.3943547469","82"
"AT1G07530","11.1809893978","476"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0.0250249093","1"
"AT1G07570","10.3626648704","302"
"AT1G07580","0","0"
"AT1G07590","331.5958834785","12120"
"AT1G07600","2.8463114223","6"
"AT1G07610","67.1841604217","474"
"AT1G07615","4.8938418205","124"
"AT1G07620","4.8150217096","152"
"AT1G07630","12.8352074156","458"
"AT1G07640","13.5530580105","384"
"AT1G07650","31.6663427597","1695"
"AT1G07645","0","0"
"AT1G07660","30.3130181603","334"
"AT1G07670","15.4318670727","836"
"AT1G07680","0","0"
"AT1G07690","0.1212317828","1"
"AT1G07700","48.6163278383","1210"
"AT1G07705","9.6176284309","387"
"AT1G07702","0","0"
"AT1G07710","0.1604538302","4"
"AT1G07720","61.3167310575","1685"
"AT1G07725","2.0921310091","79"
"AT1G07728","0","142"
"AT1G07740","1.625545801","67"
"AT1G07730","0","0"
"AT1G07745","4.483318989","114"
"AT1G07747","0","0"
"AT1G07750","45.0015121341","976"
"AT1G07760","0","0"
"AT1G07770","294.7730815596","3302"
"AT1G07780","7.2345885521","184"
"AT1G07790","57.9218517837","645"
"AT1G07795","0.0959899747","1"
"AT1G07810","13.7516132022","736"
"AT1G07820","63.3187639362","708"
"AT1G07830","20.7177985529","279"
"AT1G07840","17.1894156831","404"
"AT1G07850","0.0805229554","2"
"AT1G07870","7.8184775433","273"
"AT1G07860","0","0"
"AT1G07880","4.8252139775","104"
"AT1G07885","0.5322370952","1"
"AT1G07890","598.271933773","14521"
"AT1G07900","9.5470028957","85"
"AT1G07901","3.8508919243","9"
"AT1G07910","4.5632120808","286"
"AT1G07920","259.6943891608","7075"
"AT1G07930","311.9648678071","8617"
"AT1G07940","180.6102492026","5619"
"AT1G07950","15.8728346781","196"
"AT1G07960","19.1704837853","392"
"AT1G07970","6.8316151723","254"
"AT1G07980","13.4085273028","217"
"AT1G07985","0.3486826243","4"
"AT1G07990","15.1888191632","679"
"AT1G08000","7.658650025","189"
"AT1G08005","0","0"
"AT1G08010","11.7465859337","255"
"AT1G08030","10.4730059656","310"
"AT1G08032","0","0"
"AT1G08035","0","0"
"AT1G08040","15.2375809765","387"
"AT1G08050","4.6230847252","166"
"AT1G08060","3.4669714396","352"
"AT1G08065","0.180510559","3"
"AT1G08070","0.3525464438","13"
"AT1G08080","0.4572653973","6"
"AT1G08090","0.6891069759","20"
"AT1G08100","0","0"
"AT1G08110","65.4651627137","1256"
"AT1G08115","0","21"
"AT1G08120","0.0625264209","1"
"AT1G08125","12.3405594081","251"
"AT1G08130","12.9242457512","538"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","10.0660719113","141"
"AT1G08165","0.9134673867","7"
"AT1G08170","0","0"
"AT1G08180","3.9279097628","33"
"AT1G08190","29.9069565645","1545"
