"Name","RPKM","Total gene reads"
"AT1G02650","0.755048359","20"
"AT1G02660","9.7060902214","436"
"AT1G02670","0.6001466853","25"
"AT1G02680","12.7082880248","205"
"AT1G02690","4.050990126","135"
"AT1G02700","0.4521493474","10"
"AT1G02710","3.0007334267","15"
"AT1G02720","5.1076244059","161"
"AT1G02730","5.7096466955","378"
"AT1G02740","10.327619002","239"
"AT1G02750","19.3271238544","350"
"AT1G02760","0","0"
"AT1G02770","0.4779493307","10"
"AT1G02780","467.5771348399","8308"
"AT1G02790","0","0"
"AT1G02800","0.7920303194","24"
"AT1G02810","0.6719375795","22"
"AT1G02813","0.6658490185","7"
"AT1G02816","19.6739860364","341"
"AT1G02820","52.2508197064","560"
"AT1G02830","0","0"
"AT1G02840","64.8245015979","1826"
"AT1G02850","14.1663227835","451"
"AT1G02860","9.4401451585","252"
"AT1G02870","17.6783422185","257"
"AT1G02880","17.305061973","508"
"AT1G02890","25.4784132382","1818"
"AT1G02900","3.6195375219","36"
"AT1G02910","33.5750656214","924"
"AT1G02920","274.0788811009","4383"
"AT1G02930","324.0664054655","6070"
"AT1G02940","0.3775241795","5"
"AT1G02950","4.4443120665","71"
"AT1G02952","0","3"
"AT1G02960","8.7954478064","272"
"AT1G02965","0","0"
"AT1G02970","0.8782318951","29"
"AT1G02980","0.025016858","1"
"AT1G02990","6.5907854523","517"
"AT1G03000","8.1312132034","440"
"AT1G03010","1.8304616863","69"
"AT1G03020","1.3187689299","7"
"AT1G03022","0","0"
"AT1G03030","14.8889922648","358"
"AT1G03040","38.6229015859","1001"
"AT1G03050","0.940361086","32"
"AT1G03055","7.0595612892","130"
"AT1G03060","6.4785473659","1260"
"AT1G03070","0.2680213097","5"
"AT1G03080","19.6889126998","1949"
"AT1G03090","15.2348825102","688"
"AT1G03100","0.7402965471","33"
"AT1G03103","0","0"
"AT1G03106","0.1247893429","2"
"AT1G03110","9.9381067797","273"
"AT1G03120","0","1"
"AT1G03130","442.7413968492","6784"
"AT1G03140","30.4585880113","763"
"AT1G03150","25.6205285492","333"
"AT1G03160","14.3955809226","739"
"AT1G03170","1.1056833519","20"
"AT1G03180","1.3592381566","35"
"AT1G03190","4.1176430103","201"
"AT1G03200","14.4212520546","110"
"AT1G03210","26.9097130475","446"
"AT1G03220","76.7058069347","2016"
"AT1G03230","12.4412565521","321"
"AT1G03240","1.5999682245","13"
